#name, A, B, C, D, E, F, G, H, I, J
NODE_0000447, 1.027591654672551e-06, 8.678316076464763e-06, 0.007686643207140885, 5.611377587342972e-07, 7.503756492870366e-06, 2.437599746313566e-07, 1.8978091050686424e-07, 4.861255740579409e-07, 0.991012871942754, 0.0012817943816631576
GCA_000323605.1_ASM32360v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000325165.1_ASM32516v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000448, 1.2224859294628377e-06, 9.335276756308115e-06, 0.05809174478328103, 7.172888163145565e-07, 7.85405502282189e-06, 2.9175595505875577e-07, 2.3528724859246734e-07, 6.005013945407282e-07, 0.9401851436095501, 0.0017028549560456623
NODE_0000449, 4.298239130713041e-06, 9.653389329455877e-06, 0.13213625502618404, 8.910382374673405e-07, 7.845767539939318e-06, 3.4432892180267867e-07, 2.8626734315723174e-07, 7.26695575978457e-07, 0.8663411569212127, 0.0014985423265247893
NODE_0000450, 0.00025788642018048695, 1.7588387264468762e-05, 0.2540721304251321, 2.583797654467842e-06, 1.3544576350142719e-05, 1.0598966825394004e-06, 9.369816071049561e-07, 2.09971789692327e-06, 0.7442727823155953, 0.0013593874816365315
NODE_0000451, 0.022381024983787377, 0.00017466221719267835, 0.5214421833441847, 8.197705129102235e-05, 0.00012346277115238331, 3.7537179555104864e-05, 3.86748502339698e-05, 6.60035607970212e-05, 0.45401506897175686, 0.001639405070048857
GCA_000323745.1_ASM32374v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000324285.1_ASM32428v1_genomic, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000452, 5.132887913695239e-06, 9.432677969247226e-06, 0.1960271254489862, 1.0249641799213992e-06, 7.450095989669188e-06, 3.7717446489402726e-07, 3.218310436609743e-07, 8.160783183315261e-07, 0.8028226584184412, 0.0011256604226931096
GCA_015158485.1_ASM1515848v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000453, 3.053276604045703e-06, 1.4403833818107409e-05, 0.295315943212001, 2.3392829603394313e-06, 1.018346211749985e-05, 8.177004452674819e-07, 7.241749577110498e-07, 1.8192344395919896e-06, 0.7038059173737365, 0.000844798448919966
GCA_000323785.1_ASM32378v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000454, 1.6904483169116358e-06, 1.123951966395218e-05, 0.04100802176834693, 1.1243334966397796e-06, 2.275462744513972e-05, 4.348137409595116e-07, 3.633725586483883e-07, 9.180389020990366e-07, 0.9576380201620327, 0.001315432915496004
GCA_015158615.1_ASM1515861v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000455, 1.6267645178910198e-06, 1.2483453147548231e-05, 0.007170429332822038, 9.487246238593331e-07, 0.000541557041649528, 4.5714909614020983e-07, 3.771789523603546e-07, 8.343875675505786e-07, 0.9905883526247082, 0.0016829333429147634
GCA_015158585.1_ASM1515858v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000456, 1.7560885583140475e-05, 8.484902465868372e-05, 0.003198491685882621, 1.1647189012657734e-05, 0.022885215561128727, 6.893321558210852e-06, 6.0920082711591765e-06, 1.0672433200966737e-05, 0.9707280569980883, 0.0030505208926155714
GCA_015158575.1_ASM1515857v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_015158635.1_ASM1515863v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000457, 1.4417058583102762e-06, 9.854681828047841e-06, 0.12528358327548583, 9.540491847959327e-07, 7.926181629667471e-06, 3.5519266921138384e-07, 2.966813261994992e-07, 7.727630691882839e-07, 0.8732677411399971, 0.0014270743289518893
NODE_0000458, 1.2133530629819546e-06, 9.456465450451484e-06, 0.021447948905826165, 7.202338762816589e-07, 7.953033194633184e-06, 2.9671240057119094e-07, 2.3794196386670055e-07, 6.073532145905406e-07, 0.9771090230049676, 0.0014225429960428944
GCA_000324105.1_ASM32410v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000459, 9.897466764665218e-07, 8.698534154487354e-06, 0.009605493173164897, 5.265952600735213e-07, 7.577399222287929e-06, 2.316545956073772e-07, 1.7869741811408068e-07, 4.5930363165405664e-07, 0.9889322546305144, 0.0014435902653621396
GCA_000323285.1_ASM32328v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000460, 1.2649873903813628e-06, 9.726999545640194e-06, 0.023099199041055615, 7.599502447436162e-07, 8.08774962385941e-06, 3.091615602471605e-07, 2.4880935864191944e-07, 6.375864767021465e-07, 0.9755291901637368, 0.0013505755510072673
GCA_000022845.1_ASM2284v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000461, 3.401071326511833e-06, 1.6838827493051654e-05, 0.13787913470209753, 2.6149974913017985e-06, 1.157831129276081e-05, 9.340319742871132e-07, 8.182871515794523e-07, 2.05660216613456e-06, 0.8611832026032491, 0.0008994205657578042
GCA_015158475.1_ASM1515847v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_015158625.1_ASM1515862v1_genomic, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000462, 2.7262608796371214e-06, 1.7915668350341156e-05, 0.25940910884638485, 4.4994240840502885e-06, 1.2512934610361491e-05, 7.373840785568855e-07, 6.516933898691122e-07, 3.562559396368519e-06, 0.7395036932821736, 0.0010445919466524733
NODE_0000463, 4.289339439459872e-06, 1.2171176296066869e-05, 0.8428864032523042, 0.0002871214399246331, 8.233811807815109e-06, 1.7394743522871998e-06, 1.7516152440820626e-06, 0.0002377208460165888, 0.15619031348312698, 0.0003702555614878534
NODE_0000464, 2.848073873415789e-05, 5.487582646654197e-05, 0.9015481212704762, 0.0001162726681454024, 3.718867504670171e-05, 1.4190123268720211e-05, 1.532996382911998e-05, 0.0065023940128258895, 0.09117461300704949, 0.0005085337141579417
GCA_000323445.1_ASM32344v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000323865.1_ASM32386v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000465, 2.5522620141987706e-05, 4.9562420730451005e-05, 0.9067543635991262, 0.007318383883136807, 3.365288454521426e-05, 1.2674799051874163e-05, 1.366223470900645e-05, 8.174152679894656e-05, 0.08518073803812118, 0.000529697993638286
GCA_000323545.1_ASM32354v1_genomic, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000323885.1_ASM32388v1_genomic, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000466, 4.1298016406034795e-06, 0.0001337379510727704, 0.11837767311508397, 1.2798047461909484e-06, 0.00010801466802593342, 4.988662374618249e-07, 4.876439275766049e-07, 1.0413724154983867e-06, 0.8797922440485377, 0.0015808927283123167
NODE_0000467, 0.0001497809616974416, 1.960544580723676e-05, 0.022666955757168764, 1.4262576679065758e-06, 1.640365390837258e-05, 6.445059101920213e-07, 5.489874434793209e-07, 1.2172645194285185e-06, 0.9753173179407654, 0.0018260992251118765
GCA_000324745.1_ASM32474v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000468, 0.011022256526211468, 0.00015941738073212537, 0.012587587508141743, 2.6459096472987316e-05, 0.00014460183659949528, 1.54957911787292e-05, 1.379148405852616e-05, 2.4092770134700094e-05, 0.9717545779884323, 0.004251719618037918
GCA_000323685.1_ASM32368v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000324085.1_ASM32408v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000469, 1.2436799011814974e-05, 0.004365869642641493, 0.11937444276398329, 1.0050177012649046e-05, 0.0038538911160520867, 5.026835249003047e-06, 7.206745976658334e-06, 8.49937958162598e-06, 0.870247052657833, 0.002115523882658378
NODE_0000470, 3.932399103622551e-06, 0.00019270305242179148, 0.21840026166452886, 3.1934822399795746e-06, 0.00013671675233598919, 1.1792985832584979e-06, 1.2075082421852746e-06, 2.5078942913347757e-06, 0.780360875478735, 0.0008974224695181459
GCA_000324685.1_ASM32468v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000324725.1_ASM32472v1_genomic, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000471, 0.0002685916449819093, 0.17378006693011555, 0.029514460029611885, 0.0002651048825905347, 0.16422841200781962, 0.00018790112720476338, 0.0003682246861011615, 0.0002403468101051163, 0.6276630798490919, 0.003483812032377801
GCA_000323825.1_ASM32382v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000472, 5.558696587830826e-06, 0.9897467016125949, 0.000191021818671019, 5.4642523563725555e-06, 0.0005821687129839714, 4.489496018553452e-06, 1.6414334130063643e-05, 5.146695159381574e-06, 0.009396601088940368, 4.643329255747656e-05
GCA_000323805.1_ASM32380v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000324705.1_ASM32470v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000473, 1.0871364727073698e-06, 8.967304649688945e-06, 0.02497971846975049, 6.207383124804389e-07, 7.719895178371656e-06, 2.627877555902059e-07, 2.076683910218934e-07, 5.294282673750715e-07, 0.9728029709463175, 0.002197915624904645
GCA_000022805.1_ASM2280v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000474, 1.508693210807699e-06, 1.0723244215893572e-05, 0.04283092970772244, 1.0148068533411148e-06, 8.961019197573052e-06, 3.9823954503996364e-07, 3.317499183765276e-07, 8.244610383209387e-07, 0.9499785750939712, 0.007166732984326845
NODE_0000475, 1.303266707280073e-06, 9.627260202897838e-06, 0.007242541163176866, 8.745257528840405e-07, 9.067588725250738e-06, 3.740456080894095e-07, 3.0663687081623216e-07, 7.206494594504175e-07, 0.9540043377846174, 0.03873084707887904
NODE_0000476, 2.6184567693584645e-06, 1.2560838603618427e-05, 0.0013395503133191691, 2.2727372329767986e-06, 1.5165262698280594e-05, 1.0029576426903978e-06, 8.560456774295141e-07, 1.8080022750478753e-06, 0.8508328823222552, 0.1477912830635261
GCA_000324845.1_ASM32484v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000325365.1_ASM32536v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000477, 1.0206481285555786e-06, 8.78948485020843e-06, 0.002369501840557265, 5.774314131343467e-07, 8.053613160616523e-06, 2.5969560876600104e-07, 2.0296732460246267e-07, 4.979075775601652e-07, 0.9672783846380449, 0.03033271177333426
NODE_0000478, 1.1495400971688205e-06, 8.988575736604929e-06, 0.0013416697822603134, 7.15429069782595e-07, 8.644670027341332e-06, 3.2218343791303504e-07, 2.571234423663381e-07, 6.052685184040592e-07, 0.9632849925532568, 0.035352654874153386
GCA_000324405.1_ASM32440v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000479, 2.572882616783136e-06, 1.2486013234850338e-05, 0.0008179847345706745, 2.201922322692568e-06, 1.512553076803614e-05, 9.80660127582849e-07, 8.329116611605615e-07, 1.760192340866022e-06, 0.8539633492455637, 0.14518270590679377
GCA_000324365.1_ASM32436v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
GCA_000325465.1_ASM32546v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000480, 1.1637112493301673e-06, 9.189376951279814e-06, 0.0015337221881893011, 7.251262028111601e-07, 8.82936690104894e-06, 3.2542356292520383e-07, 2.5990430025588016e-07, 6.126259805084423e-07, 0.9599457087406623, 0.03849946353600021
NODE_0000481, 2.568557120429429e-06, 1.2460937451571014e-05, 0.0008328871390833842, 2.200361238250373e-06, 1.509537080317103e-05, 9.795944193372314e-07, 8.322747893270755e-07, 1.7584108862171725e-06, 0.8513654767527321, 0.14776574060147615
GCA_000324765.1_ASM32476v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_000324785.1_ASM32478v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000482, 9.64842580230293e-07, 8.556299639998258e-06, 0.001337033289738031, 5.148558023979664e-07, 7.756997235161156e-06, 2.3555152130057832e-07, 1.8093642176850713e-07, 4.517732196904759e-07, 0.9924457567632267, 0.006198548690614819
GCA_000022825.1_ASM2282v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000483, 8.916770489141463e-07, 8.185844810894315e-06, 0.0011694132580509688, 4.4650451637021693e-07, 7.287770498458314e-06, 2.0611752493707076e-07, 1.5551491426656032e-07, 3.983943283366581e-07, 0.9969749762741601, 0.0018380386441467765
GCA_000324385.1_ASM32438v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
GCA_000325385.1_ASM32538v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000484, 5.202874635808647e-06, 2.7548491654240857e-05, 0.18840807674480534, 3.990488246491957e-06, 2.014767914314473e-05, 1.4499191101172215e-06, 1.2766958971068297e-06, 3.140796249912884e-06, 0.8083741872838754, 0.0031549790263824553
NODE_0000485, 0.00011747126990715092, 0.00041596140847841685, 0.10891879623210542, 9.138002735346084e-05, 0.000360896957746786, 4.9062749327245854e-05, 4.5804267992415894e-05, 7.957211373825458e-05, 0.8793624230533849, 0.010558631919966066
NODE_0000486, 0.008346435859585541, 0.014932106446264486, 0.13550192475254608, 0.0075691848327525185, 0.013923530117751291, 0.005734585563768772, 0.005985748398869114, 0.007082506114062897, 0.7399975788478061, 0.060926399066593265
GCA_013421465.1_ASM1342146v1_genomic, 0.015598672552143764, 0.02699855065357134, 0.15167268912852955, 0.014435381645572835, 0.025270223832959474, 0.010981489327063665, 0.01160913945814015, 0.013471556580056292, 0.6335828633712385, 0.09637943345072439
NODE_0000487, 0.015598672552143757, 0.026998550653571363, 0.1516726891285298, 0.014435381645572844, 0.025270223832959515, 0.01098148932706364, 0.01160913945814015, 0.013471556580056296, 0.6335828633712383, 0.09637943345072436
GCA_013421455.1_ASM1342145v1_genomic, 0.022061609010264112, 0.0371355972504139, 0.16051086385369928, 0.020776189426346507, 0.034869217723634875, 0.01586235236740952, 0.0169562552492712, 0.019344998387662616, 0.5516256590718013, 0.12085725765949684
NODE_0000488, 0.022061609010264126, 0.03713559725041393, 0.16051086385369945, 0.020776189426346514, 0.03486921772363493, 0.015862352367409505, 0.016956255249271208, 0.019344998387662633, 0.551625659071801, 0.12085725765949681
GCA_013421535.1_ASM1342153v1_genomic, 0.02787742024536305, 0.04573594728397565, 0.1642424966207727, 0.026659471799264773, 0.043073406030538726, 0.020432458964658413, 0.02205804868540017, 0.02477869909945243, 0.4878701099183758, 0.1372719413521981
NODE_0000489, 0.027877420245363046, 0.045735947283975655, 0.16424249662077284, 0.02665947179926479, 0.043073406030538754, 0.02043245896465841, 0.02205804868540018, 0.024778699099452437, 0.4878701099183757, 0.13727194135219814
GCA_013421545.1_ASM1342154v1_genomic, 0.03315472827812641, 0.05309774440792755, 0.16447126811442644, 0.032139308217761564, 0.050150325594911796, 0.024734290143744564, 0.026938590885825606, 0.029831828388181884, 0.4377048249610931, 0.14777709100800107
GCA_013421555.1_ASM1342155v1_genomic, 0.03315472827812641, 0.05309774440792755, 0.16447126811442644, 0.032139308217761564, 0.050150325594911796, 0.024734290143744564, 0.026938590885825606, 0.029831828388181884, 0.4377048249610931, 0.14777709100800107
NODE_0000490, 2.4515263615647884e-06, 1.9012693424823062e-05, 0.01597440675108925, 1.4445615112677894e-06, 1.6146135227333933e-05, 6.062521572472586e-07, 4.867071815386125e-07, 1.224909129660092e-06, 0.981304072090278, 0.002680148373639327
GCA_000325405.1_ASM32540v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000491, 9.707469131956177e-07, 8.983687054530668e-06, 0.003746996437730583, 4.991802730830365e-07, 7.901598749152287e-06, 2.23825355899975e-07, 1.7062957993891159e-07, 4.3976569969074747e-07, 0.9943223400081171, 0.0019114741205268134
NODE_0000492, 9.051756287257336e-07, 8.404612534910773e-06, 0.0016402756169143756, 4.5249432496532513e-07, 7.448173241520719e-06, 2.0765872947139797e-07, 1.5672464405661243e-07, 4.033016144570994e-07, 0.9968270719157598, 0.0015146743266076248
GCA_000325425.1_ASM32542v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000493, 8.836772253998713e-07, 8.163394472164302e-06, 0.001206486017334589, 4.383090353467831e-07, 7.244037490319161e-06, 2.0245955396722173e-07, 1.5235689123082507e-07, 3.9201126732837966e-07, 0.9974768045403788, 0.0012992331963507212
GCA_000324645.1_ASM32464v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000325445.1_ASM32544v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000494, 9.10110134503266e-07, 8.423590164962675e-06, 0.0016644047720196032, 4.5738120177618595e-07, 7.475697661517089e-06, 2.0973845932368355e-07, 1.5853500389675086e-07, 4.070831383604666e-07, 0.9964900886709321, 0.0018274644212838574
GCA_000170275.1_ASM17027v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000495, 9.30873424974273e-07, 8.469959533975294e-06, 0.0013695012612123406, 4.795695113109744e-07, 7.596473967442651e-06, 2.1992697221759142e-07, 1.6731029337233905e-07, 4.2435125906248295e-07, 0.9949230305873051, 0.0036891796865202576
GCA_000324425.1_ASM32442v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000496, 1.139361098101426e-06, 9.058711010524629e-06, 0.0012381991665567412, 6.91851164966854e-07, 8.660133984188743e-06, 3.126704890583939e-07, 2.477615034258609e-07, 5.890853714767713e-07, 0.9803987101086227, 0.018342391150198856
GCA_000324625.1_ASM32462v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000497, 2.6056526698108346e-06, 1.267388881835452e-05, 0.0008204098545380213, 2.2224749175044347e-06, 1.5340013313116552e-05, 9.903293753856594e-07, 8.403136521091362e-07, 1.7782067795303251e-06, 0.8679499668584879, 0.13119317240744838
GCA_000324865.1_ASM32486v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000325485.1_ASM32548v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000498, 1.4117532555844546e-06, 6.2879441429479576e-06, 0.694737579131209, 1.2874907966113516e-06, 4.222911636495362e-06, 4.0900488752196316e-07, 3.805578574431935e-07, 9.534067709389988e-07, 0.30474763727893783, 0.0004998305205055737
NODE_0000499, 1.6042226419619085e-06, 6.7873514973648105e-06, 0.6983022247206366, 1.4727403827277498e-06, 4.437957219559101e-06, 4.6777508349514976e-07, 4.3611726435773774e-07, 1.0912509720711572e-06, 0.30131381882831804, 0.0003676590359837071
NODE_0000500, 2.6634884652544262e-06, 1.4407773901405545e-05, 0.0957511799169161, 1.9741849825105292e-06, 1.0394914068925262e-05, 7.178861910021412e-07, 6.211954563768498e-07, 1.5661227394608034e-06, 0.90313190775981, 0.0010845667574689933
GCA_000834755.1_ASM83475v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000501, 1.169116816641936e-06, 9.548584459204049e-06, 0.0155131370292729, 6.731259394992421e-07, 8.086907071217029e-06, 2.8092282931355735e-07, 2.2280463602589556e-07, 5.719005458009491e-07, 0.9828963217304157, 0.001569987878013687
NODE_0000502, 9.218776804878299e-07, 8.312154994093141e-06, 0.00284026652470729, 4.7047055198687845e-07, 7.320947427480439e-06, 2.1321552276368502e-07, 1.620629325001329e-07, 4.1664727481525584e-07, 0.9958408283416217, 0.0013010877572869153
GCA_000268525.1_ASM26852v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000475155.2_YP24H_v2_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000503, 9.36533184532678e-07, 8.519582838385828e-06, 0.0031860953353493337, 4.790114958248194e-07, 7.501561021701866e-06, 2.1641134949138712e-07, 1.6465205893360645e-07, 4.235547524955478e-07, 0.9953291806066621, 0.0014664827512872655
GCA_000268985.1_ASM26898v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000504, 8.878595041641092e-07, 8.179435081628396e-06, 0.0013885500685266565, 4.4181068533866776e-07, 7.2517691228713625e-06, 2.0361857009637588e-07, 1.5340373684721952e-07, 3.946918891860649e-07, 0.9973007490275626, 0.0012931883153206392
GCA_000269005.1_ASM26900v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000269025.1_ASM26902v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000505, 3.3518811020967967e-07, 9.516678481537072e-07, 0.9749858224084974, 3.9810766043307147e-07, 5.302577978028511e-07, 1.0940764886140425e-07, 1.1151462864299923e-07, 2.7440820511726714e-07, 0.02498701797203548, 2.444906756790883e-05
GCA_000181455.2_ASM18145v2_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000506, 1.360251611347531e-07, 4.109181928626552e-07, 0.9863683149425945, 1.6771572496636173e-07, 2.400997896953596e-07, 4.428143023223884e-08, 4.5761935377516787e-08, 1.132924315166412e-07, 0.0136151547354043, 1.537222733554887e-05
NODE_0000507, 9.608496430569204e-07, 2.668997017839544e-06, 0.9328464205997787, 1.1172049796646094e-06, 1.4656074629089595e-06, 3.1259686438857635e-07, 3.16038932252375e-07, 7.777334129811465e-07, 0.06709232707005557, 5.363330185261127e-05
GCA_000705315.1_EDB10_058v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000508, 9.543317944592504e-08, 2.1740912209360779e-07, 0.9958468973051069, 1.334391528350968e-07, 1.1035511845987801e-07, 3.3139468533582833e-08, 3.573696590528767e-08, 8.747307668441546e-08, 0.004149041354249735, 3.3483545592229044e-06
GCA_000834775.1_ASM83477v1_genomic, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000509, 3.6280873812592047e-08, 5.612288974778157e-08, 0.9993615075063533, 6.425858770009073e-08, 2.4365428658506655e-08, 1.4038353251842226e-08, 1.6429059772795383e-08, 3.9515908009691385e-08, 0.0006378154759619802, 4.2600658366731107e-07
GCA_001693595.1_ASM169359v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Reference, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000510, 1.3618151761942118e-07, 3.0698218314405864e-07, 0.9950919970693755, 2.0231661298328984e-07, 1.6479125357170568e-07, 4.899465214333356e-08, 5.405260238039935e-08, 1.3028912568362146e-07, 0.004893784519603208, 1.3174803073817776e-05
NODE_0000511, 1.4838890708724209e-05, 1.853977721806073e-05, 0.9901946408976442, 2.2849888322994744e-05, 1.0531986348436932e-05, 8.305734739085292e-06, 9.819737380640172e-06, 1.6386446737819696e-05, 0.009640854485465256, 6.323215543468365e-05
GCA_000834335.1_ASM83433v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_001509855.1_ASM150985v1_genomic, 0.005131082069484887, 0.005099025782587795, 0.8420506271752843, 0.00690888083769889, 0.0037482522702725527, 0.004163819555166902, 0.004982799561144642, 0.005769217391011222, 0.11543452420825784, 0.0067117711490910555
NODE_0000512, 2.9061098122830454e-07, 6.606679982513899e-07, 0.9861013172469818, 4.339380736725805e-07, 3.813587832282585e-07, 1.1365033722519796e-07, 1.2264089233105443e-07, 2.822034822980725e-07, 0.013738706115509544, 0.00015769156696036123
GCA_000255735.1_ASM25573v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000513, 4.83066367080566e-06, 9.205328421590515e-06, 0.8021023921484274, 8.714533697358596e-06, 7.221893352412962e-06, 2.4832947024789714e-06, 2.7358763069011695e-06, 5.5712593516405415e-06, 0.17805473213178755, 0.01980211287028195
GCA_001509865.1_ASM150986v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000514, 8.270023801169608e-07, 1.1047914252774365e-05, 0.8536382709757492, 8.829559759427653e-07, 2.2925976224982196e-06, 2.721784282112438e-07, 2.7029040153768047e-07, 6.268718280312501e-07, 0.14446242302370463, 0.0018830861896570073
NODE_0000515, 2.458598006971889e-06, 0.0005152240437236791, 0.6965629083978673, 2.4335350786962323e-06, 6.097651230507965e-06, 8.409722052083618e-07, 1.1731523352190074e-06, 1.8184284459271572e-06, 0.30232888668793045, 0.0005781585331762703
GCA_000255755.1_ASM25575v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000516, 2.250383008533684e-05, 0.014939806985740522, 0.7492477177215481, 2.5901276427770334e-05, 3.567100492895479e-05, 1.1003128629457386e-05, 2.1358948651502e-05, 2.009458181095374e-05, 0.23522930007634613, 0.000446642445831383
