name,0.ANT,0.PE,0.PRE,1.ANT,1.IN,1.ORI,1.PRE,2.ANT,2.MED,3.ANT,4.ANT
GCA_000323745.1_ASM32374v1_genomic,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
GCA_000324285.1_ASM32428v1_genomic,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
NODE452,4.4408852548878026e-10,4.215970721455328e-10,4.475213829449252e-10,1.023660313108448e-09,0.9999999933500371,1.5670623279633684e-09,9.984139054550604e-10,4.3137830646633616e-10,4.5630847180238567e-10,4.299661990097746e-10,4.2996619893757304e-10
GCA_015158485.1_ASM1515848v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE453,4.4408827201846655e-10,4.215968303965061e-10,4.475211229459135e-10,1.023659268116466e-09,0.999999993350043,1.5670603486356002e-09,9.984128948649274e-10,4.3137805763327564e-10,4.563082114629864e-10,4.299659492061382e-10,4.2996594913393576e-10
GCA_000323785.1_ASM32378v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE454,4.440882716342299e-10,4.215968300292852e-10,4.4752112254844405e-10,1.0236592660082071e-09,0.999999993350043,1.5670603441984107e-09,9.984128928349096e-10,4.313780572541352e-10,4.5630821106842576e-10,4.2996594882422125e-10,4.299659487520196e-10
GCA_015158615.1_ASM1515861v1_genomic,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
NODE455,4.4408801835925007e-10,4.215965884668383e-10,4.475208627513756e-10,1.0236582224290464e-09,0.9999999933500491,1.5670583690840372e-09,9.984118836070304e-10,4.313778086138006e-10,4.563079509295943e-10,4.299656992146697e-10,4.299656991424675e-10
GCA_015158585.1_ASM1515858v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE456,4.437530939252628e-10,4.2127786750577706e-10,4.4718030569645673e-10,1.0226248428343277e-09,0.9999999933561646,1.5652992657507813e-09,9.974082225720297e-10,4.310507313453592e-10,4.559638776330392e-10,4.296385062298945e-10,4.296385061577481e-10
GCA_015158575.1_ASM1515857v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_015158635.1_ASM1515863v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE457,4.444242140761239e-10,4.219165218426306e-10,4.478627237732821e-10,1.0246971867207828e-09,0.9999999933439018,1.5688291550827397e-09,9.99420947399657e-10,4.3170613391665096e-10,4.5665332994759254e-10,4.30294145072186e-10,4.3029414499992853e-10
NODE458,4.440885258737451e-10,4.215970725134506e-10,4.4752138334315334e-10,1.02366031522168e-09,0.9999999933500372,1.5670623324108105e-09,9.984139074898447e-10,4.313783068461979e-10,4.563084721976928e-10,4.2996619939242094e-10,4.2996619932021847e-10
GCA_000324105.1_ASM32410v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE459,4.4408827182671657e-10,4.215968302132478e-10,4.4752112274756245e-10,1.0236592670651843e-09,0.999999993350043,1.5670603464243588e-09,9.984128938526482e-10,4.3137805744407023e-10,4.5630821126608377e-10,4.299659490155482e-10,4.2996594894334663e-10
GCA_000323285.1_ASM32328v1_genomic,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
NODE460,4.440880183593965e-10,4.215965884669786e-10,4.475208627515284e-10,1.023658222430113e-09,0.999999993350049,1.5670583690865338e-09,9.98411883608053e-10,4.3137780861394585e-10,4.5630795092974467e-10,4.299656992148165e-10,4.2996569914261415e-10
GCA_000022845.1_ASM2284v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE461,4.437530939252629e-10,4.212778675057771e-10,4.4718030569645683e-10,1.0226248428343288e-09,0.9999999933561646,1.565299265750784e-09,9.974082225720307e-10,4.310507313453593e-10,4.5596387763303923e-10,4.296385062298946e-10,4.296385061577482e-10
GCA_015158475.1_ASM1515847v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_015158625.1_ASM1515862v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE462,4.444244644511709e-10,4.2191676075801934e-10,4.4786298073212886e-10,1.0246978782488533e-09,0.9999999933438981,1.5688293557732166e-09,9.99421614296345e-10,4.317063797316686e-10,4.566535871248377e-10,4.3029439190521257e-10,4.3029439183295653e-10
NODE463,4.444234498146484e-10,4.219157930395062e-10,4.478619399539628e-10,1.0246936951334825e-09,0.9999999933439212,1.5688214355557302e-09,9.994175689101585e-10,4.317053836539402e-10,4.566525449916095e-10,4.30293391939367e-10,4.302933918671105e-10
NODE464,4.437533473932444e-10,4.2127810925264384e-10,4.471805656931124e-10,1.022625887469637e-09,0.999999993356159,1.565301243087453e-09,9.974092328167953e-10,4.310509801761124e-10,4.559641379700544e-10,4.29638756031235e-10,4.296387559590884e-10
GCA_000323445.1_ASM32344v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_000323865.1_ASM32386v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE465,4.437533473932444e-10,4.2127810925264384e-10,4.471805656931124e-10,1.022625887469637e-09,0.999999993356159,1.565301243087453e-09,9.974092328167953e-10,4.310509801761124e-10,4.559641379700544e-10,4.29638756031235e-10,4.296387559590884e-10
GCA_000323545.1_ASM32354v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_000323885.1_ASM32388v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE466,4.444242105970714e-10,4.219165186421405e-10,4.47862720336001e-10,1.0246968311442672e-09,0.999999993343904,1.5688273719973164e-09,9.9942060167189e-10,4.317061305198693e-10,4.5665332639133603e-10,4.302941417200178e-10,4.302941416477619e-10
NODE467,4.440882724032081e-10,4.2159683076423606e-10,4.475211233439572e-10,1.0236592702310673e-09,0.9999999933500431,1.56706035308529e-09,9.984128969011028e-10,4.3137805801293423e-10,4.563082118580666e-10,4.2996594958859843e-10,4.2996594951639616e-10
GCA_000324745.1_ASM32474v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE468,4.4375309411774676e-10,4.212778676897372e-10,4.471803058955723e-10,1.02262484389094e-09,0.9999999933561647,1.5652992679744876e-09,9.974082235894168e-10,4.3105073153529154e-10,4.559638778306944e-10,4.2963850642121886e-10,4.2963850634907237e-10
GCA_000323685.1_ASM32368v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_000324085.1_ASM32408v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE469,4.444237030880089e-10,4.219160346004668e-10,4.478621997494607e-10,1.0246947387080902e-09,0.9999999933439155,1.5688234106588302e-09,9.99418578133813e-10,4.3170563229271545e-10,4.566528051287858e-10,4.3029364154739085e-10,4.3029364147513347e-10
NODE470,4.437533475851421e-10,4.212781094360426e-10,4.471805658916167e-10,1.0226258885219868e-09,0.9999999933561589,1.5653012453011897e-09,9.974092338300967e-10,4.3105098036546344e-10,4.559641381671078e-10,4.296387562219719e-10,4.296387561498253e-10
GCA_000324685.1_ASM32468v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_000324725.1_ASM32472v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE471,4.440882720183906e-10,4.215968303964599e-10,4.475211229458824e-10,1.0236592681189073e-09,0.9999999933500431,1.5670603486403602e-09,9.984128948673486e-10,4.3137805763321867e-10,4.563082114629108e-10,4.299659492061002e-10,4.2996594913389787e-10
GCA_000323825.1_ASM32382v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE472,4.4375309411745405e-10,4.2127786768945696e-10,4.471803058952671e-10,1.0226248438888105e-09,0.9999999933561646,1.5652992679695076e-09,9.97408223587375e-10,4.3105073153500126e-10,4.5596387783039377e-10,4.2963850642092557e-10,4.2963850634877903e-10
GCA_000323805.1_ASM32380v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_000324705.1_ASM32470v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE473,1.1788811141238899e-09,1.1204042949244457e-09,1.191627630170905e-09,2.4722913010320736e-09,0.9999987316939882,1.2552847795061109e-06,2.409566843336139e-09,1.1473227104565522e-09,1.211118621235168e-09,1.1450099432222565e-09,1.145009943030452e-09
GCA_000022805.1_ASM2280v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE474,3.929482606092161e-07,3.733340834602479e-07,3.964783859871481e-07,6.809233502411577e-07,0.9988763228206967,0.001119621175097776,6.645890443993763e-07,3.8204652685706606e-07,4.036828918707012e-07,3.810008308551204e-07,3.8100083079144914e-07
NODE475,1.1797675594102492e-09,1.1212490687373022e-09,1.1925320507777674e-09,2.4739586169500114e-09,0.9999987302784186,1.25669091681131e-06,2.4111802612527455e-09,1.1481900754291638e-09,1.2120291709058844e-09,1.145878847679567e-09,1.1458788474876378e-09
NODE476,4.4479878764758906e-10,4.222731619360188e-10,4.4824250169752596e-10,1.0249401521029301e-09,0.999999991940486,2.9691721758261866e-09,9.996593523446141e-10,4.320714456906438e-10,4.570379891876481e-10,4.306592056165333e-10,4.3065920554421594e-10
GCA_000324845.1_ASM32484v1_genomic,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
GCA_000325365.1_ASM32536v1_genomic,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
NODE477,4.45471228688886e-10,4.229130767106171e-10,4.489262735632067e-10,1.0270157730685415e-09,0.999999991925052,2.975857214509236e-09,1.0016752497185997e-09,4.327281444298483e-10,4.5772879800838407e-10,4.313161453253956e-10,4.3131614525296874e-10
NODE478,4.440896131999802e-10,4.215981077795562e-10,4.475224887465901e-10,1.023662567520803e-09,0.9999999933484516,1.5686359050961801e-09,9.984160968524708e-10,4.313793687432843e-10,4.5630958901458385e-10,4.2996726164778484e-10,4.2996726157558216e-10
GCA_000324405.1_ASM32440v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE479,4.4375309574507025e-10,4.2127786924044615e-10,4.4718030755612573e-10,1.0226248482850158e-09,0.999999993356163,1.5653010302576426e-09,9.97408227846147e-10,4.3105073312804767e-10,4.5596387950206696e-10,4.2963850801690754e-10,4.2963850794476105e-10
GCA_000324365.1_ASM32436v1_genomic,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
GCA_000325465.1_ASM32546v1_genomic,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
NODE480,4.4442504489636754e-10,4.2191731258155815e-10,4.4786356619155424e-10,1.0246980393295568e-09,0.9999999933423224,1.570400733290762e-09,9.99421781304955e-10,4.3170694401726424e-10,4.5665418332411843e-10,4.302949546054134e-10,4.3029495453315593e-10
NODE481,4.4375334921392243e-10,4.2127811098814094e-10,4.4718056755366106e-10,1.0226258929206224e-09,0.9999999933561572,1.5653030095648113e-09,9.974092380912308e-10,4.3105098195964794e-10,4.559641398399766e-10,4.296387578190934e-10,4.296387577469468e-10
GCA_000324765.1_ASM32476v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_000324785.1_ASM32478v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE482,4.440882736483989e-10,4.21596831949731e-10,4.4752112460919104e-10,1.0236592725219827e-09,0.9999999933500411,1.5670621148844571e-09,9.984128991327656e-10,4.313780592286113e-10,4.5630821313704043e-10,4.2996595080443663e-10,4.2996595073223415e-10
GCA_000022825.1_ASM2282v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE483,4.4375309411937435e-10,4.212778676912874e-10,4.471803058972298e-10,1.0226248438944478e-09,0.9999999933561646,1.5652992699450862e-09,9.974082235928266e-10,4.310507315368825e-10,4.5596387783236593e-10,4.2963850642281154e-10,4.29638506350665e-10
GCA_000324385.1_ASM32438v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_000325385.1_ASM32538v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE484,4.3427210391410953e-07,4.12912142678983e-07,4.387155474299194e-07,5.655745606420504e-07,0.0012471310571850838,0.9987487530790345,5.523913388137452e-07,4.2260360698316754e-07,4.4604940472548616e-07,4.2167253775699947e-07,4.216725376868729e-07
NODE485,1.440951086077488e-09,1.3715820224149909e-09,1.4601475043593436e-09,1.7067724961016875e-09,1.5588303104123325e-06,0.9999984278326103,1.665777429517951e-09,1.4049062146011917e-09,1.4797828065877269e-09,1.4035799169196763e-09,1.4035799166868495e-09
NODE486,5.396767710221655e-10,5.135273221927457e-10,5.458776635527202e-10,5.287032107129186e-10,3.6871727954430854e-09,0.9999999915389012,5.16734251593839e-10,5.256508340150403e-10,5.542055251968994e-10,5.247752643570246e-10,5.247752642701976e-10
GCA_013421465.1_ASM1342146v1_genomic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NODE487,5.382527657960206e-10,5.121701331081015e-10,5.444281025946569e-10,5.268361968222618e-10,1.7479455001468452e-09,0.9999999934916862,5.149153251691801e-10,5.242587020426975e-10,5.527433065847603e-10,5.23381863549624e-10,5.233818634630285e-10
GCA_013421455.1_ASM1342145v1_genomic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NODE488,5.382503669975592e-10,5.121678433848431e-10,5.44425649388866e-10,5.268331606481e-10,1.7455245987271504e-09,0.9999999934941298,5.149123708173469e-10,5.242563503199724e-10,5.527408438799554e-10,5.233795051849046e-10,5.233795050983095e-10
GCA_013421535.1_ASM1342153v1_genomic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NODE489,5.378024516937145e-10,5.117402314813499e-10,5.439678853478663e-10,5.263897056187789e-10,1.7433405268229258e-09,0.9999999935003017,5.144803393269827e-10,5.238173524927871e-10,5.522810383243892e-10,5.22939384559246e-10,5.229393844727235e-10
GCA_013421545.1_ASM1342154v1_genomic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GCA_013421555.1_ASM1342155v1_genomic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NODE490,5.396771460178087e-10,5.135276813578298e-10,5.458780507493964e-10,5.287035866427026e-10,3.687178563750946e-09,0.9999999915388919,5.167346166707428e-10,5.256512038251708e-10,5.542059100063215e-10,5.247756366742241e-10,5.247756365873981e-10
GCA_000325405.1_ASM32540v1_genomic,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
NODE491,5.387014274214864e-10,5.125984598446937e-10,5.448866372920327e-10,5.272803989975592e-10,1.7501350541526605e-09,0.999999993485502,5.153480822255436e-10,5.246984359029993e-10,5.532038779922791e-10,5.238227252172852e-10,5.238227251306168e-10
NODE492,5.382507410067945e-10,5.121682016036193e-10,5.444260355604701e-10,5.268335352543713e-10,1.745527335046893e-09,0.9999999934941236,5.14912734613075e-10,5.242567191536933e-10,5.527412276772421e-10,5.233798765165108e-10,5.233798764299156e-10
GCA_000325425.1_ASM32542v1_genomic,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
NODE493,5.378024520056447e-10,5.117402317810662e-10,5.439678856732031e-10,5.263897059349187e-10,1.7433405302358128e-09,0.9999999935003017,5.144803396330392e-10,5.23817352802273e-10,5.522810386443667e-10,5.229393848721171e-10,5.229393847855948e-10
GCA_000324645.1_ASM32464v1_genomic,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
GCA_000325445.1_ASM32544v1_genomic,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
NODE494,5.382511147013998e-10,5.121685595200872e-10,5.444264214039254e-10,5.268339095409674e-10,1.7455300641733083e-09,0.9999999934941176,5.149130980993224e-10,5.242570876752511e-10,5.527416111517796e-10,5.23380247532542e-10,5.233802474459467e-10
GCA_000170275.1_ASM17027v1_genomic,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
NODE495,5.382507379592685e-10,5.121681986924347e-10,5.444260324358974e-10,5.268335313350997e-10,1.745524312448779e-09,0.9999999934941266,5.149127308027469e-10,5.2425671616143e-10,5.527412245487923e-10,5.233798735126525e-10,5.233798734260574e-10
GCA_000324425.1_ASM32442v1_genomic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NODE496,5.382503642608189e-10,5.121678407722928e-10,5.444256465884927e-10,5.268331570435068e-10,1.7455215795579638e-09,0.9999999934941329,5.149123673116452e-10,5.242563476360923e-10,5.527408410703077e-10,5.233795024928243e-10,5.233795024062292e-10
GCA_000324625.1_ASM32462v1_genomic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NODE497,5.378024516901317e-10,5.117402314779277e-10,5.439678853441933e-10,5.263897056140523e-10,1.743340523062782e-09,0.9999999935003016,5.144803393223887e-10,5.238173524892695e-10,5.522810383207111e-10,5.229393845557149e-10,5.229393844691924e-10
GCA_000324865.1_ASM32486v1_genomic,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
GCA_000325485.1_ASM32548v1_genomic,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
NODE498,1.4409530868814534e-09,1.3715839394001372e-09,1.4601495740568016e-09,1.7067749209842009e-09,1.5588351879408754e-06,0.999998427827714,1.6657797810496335e-09,1.4049081897430658e-09,1.4797848598063758e-09,1.4035819069096674e-09,1.4035819066768429e-09
NODE499,5.401266221450857e-10,5.139567863499036e-10,5.463374217069173e-10,5.291489900917246e-10,3.6917945689364348e-09,0.9999999915302733,5.171685402979431e-10,5.260917380338394e-10,5.546673175743741e-10,5.252173022222866e-10,5.252173021353865e-10
NODE500,5.38253515857278e-10,5.121708514963258e-10,5.444288770300615e-10,5.268369487303473e-10,1.7479540057127301e-09,0.9999999934916708,5.149160553816623e-10,5.242594417145344e-10,5.527440762764851e-10,5.23382608224125e-10,5.233826081375293e-10
GCA_000834755.1_ASM83475v1_genomic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NODE501,5.386990266267889e-10,5.125961682096852e-10,5.448841820234478e-10,5.272773602677047e-10,1.7477111240049827e-09,0.9999999934879488,5.153451253948824e-10,5.246960822109429e-10,5.532014132388086e-10,5.238203648692814e-10,5.238203647826143e-10
NODE502,5.378028253890018e-10,5.117405893984582e-10,5.43968271191988e-10,5.26390079906147e-10,1.743343255955819e-09,0.9999999935002956,5.14480702813991e-10,5.238177210149946e-10,5.522814217996273e-10,5.229397555759179e-10,5.229397554893954e-10
GCA_000268525.1_ASM26852v1_genomic,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
GCA_000475155.2_YP24H_v2_genomic,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
NODE503,5.382507379587362e-10,5.121681986919341e-10,5.444260324353761e-10,5.268335313345131e-10,1.7455243124529259e-09,0.9999999934941266,5.149127308021709e-10,5.242567161609218e-10,5.527412245482458e-10,5.233798735121516e-10,5.233798734255562e-10
GCA_000268985.1_ASM26898v1_genomic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NODE504,5.378024520018018e-10,5.117402317773934e-10,5.439678856692562e-10,5.263897059299257e-10,1.7433405264714e-09,0.9999999935003017,5.144803396281879e-10,5.23817352798496e-10,5.522810386404222e-10,5.229393848683227e-10,5.229393847818002e-10
GCA_000269005.1_ASM26900v1_genomic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GCA_000269025.1_ASM26902v1_genomic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NODE505,5.382535164819127e-10,5.121708520965058e-10,5.444288776815509e-10,5.268369493634198e-10,1.7479540125513615e-09,0.999999993491671,5.149160559945396e-10,5.242594423342796e-10,5.527440769172348e-10,5.233826088506525e-10,5.233826087640578e-10
GCA_000181455.2_ASM18145v2_genomic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NODE506,5.386997749511597e-10,5.125968849412323e-10,5.448849546859299e-10,5.272781097884037e-10,1.7477165925154744e-09,0.9999999934879367,5.153458532846026e-10,5.246968201820227e-10,5.532021811471676e-10,5.238211078395387e-10,5.238211077528714e-10
NODE507,5.382511119663066e-10,5.121685569091157e-10,5.4442641860526e-10,5.268339059383104e-10,1.7455270449998615e-09,0.9999999934941206,5.149130945954979e-10,5.242570849929999e-10,5.527416083438229e-10,5.23380244842104e-10,5.233802447555087e-10
GCA_000705315.1_EDB10_058v1_genomic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NODE508,5.382503645730053e-10,5.121678410722562e-10,5.444256469141e-10,5.268331573599083e-10,1.7455215829704165e-09,0.9999999934941329,5.14912367617954e-10,5.242563479458342e-10,5.527408413905481e-10,5.233795028059553e-10,5.2337950271936e-10
GCA_000834775.1_ASM83477v1_genomic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NODE509,5.378024516903927e-10,5.117402314781792e-10,5.439678853444682e-10,5.2638970561432e-10,1.7433405230670361e-09,0.9999999935003017,5.144803393226472e-10,5.2381735248953e-10,5.522810383209787e-10,5.229393845559793e-10,5.229393844694569e-10
GCA_001693595.1_ASM169359v1_genomic,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
Reference,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
NODE510,5.386993982066064e-10,5.12596524111248e-10,5.448845657153583e-10,5.272777315793456e-10,1.747710836997459e-09,0.9999999934879458,5.153454859849458e-10,5.246964486657872e-10,5.532017945416947e-10,5.238207338172025e-10,5.238207337305353e-10
NODE511,5.378028256976027e-10,5.11740589694997e-10,5.439682715139194e-10,5.263900802178184e-10,1.7433432556033871e-09,0.9999999935002957,5.144807031157022e-10,5.238177213212163e-10,5.522814221161869e-10,5.229397558855154e-10,5.229397557989928e-10
GCA_000834335.1_ASM83433v1_genomic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GCA_001509855.1_ASM150985v1_genomic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NODE512,5.382511122749049e-10,5.12168557205652e-10,5.444264189271892e-10,5.268339062499771e-10,1.7455270446427045e-09,0.9999999934941207,5.149130948972059e-10,5.242570852992188e-10,5.527416086603797e-10,5.233802451516984e-10,5.23380245065103e-10
GCA_000255735.1_ASM25573v1_genomic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NODE513,5.382511125863038e-10,5.121685575048557e-10,5.444264192519655e-10,5.268339065655695e-10,1.745527048037671e-09,0.9999999934941206,5.149130952027329e-10,5.242570856081738e-10,5.527416089798124e-10,5.233802454640317e-10,5.233802453774365e-10
GCA_001509865.1_ASM150986v1_genomic,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
NODE514,5.386997715847357e-10,5.125968817236774e-10,5.448849512288817e-10,5.272781055439729e-10,1.7477135589338098e-09,0.9999999934879397,5.153458491594525e-10,5.246968168734355e-10,5.532021776915878e-10,5.238211045159463e-10,5.238211044292791e-10
NODE515,5.382507385792527e-10,5.121681992881751e-10,5.444260330826296e-10,5.268335319623054e-10,1.7455243154992609e-09,0.9999999934941267,5.1491273140992e-10,5.242567167766151e-10,5.52741225184768e-10,5.233798741346059e-10,5.233798740480106e-10
GCA_000255755.1_ASM25575v1_genomic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NODE516,5.378024520023187e-10,5.117402317778916e-10,5.439678856698008e-10,5.263897059304545e-10,1.7433405264752018e-09,0.9999999935003017,5.144803396286982e-10,5.238173527990118e-10,5.522810386409521e-10,5.229393848688465e-10,5.229393847823239e-10
GCA_000255775.1_ASM25577v1_genomic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GCA_000255795.1_ASM25579v1_genomic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NODE517,5.386993982019639e-10,5.125965241068054e-10,5.4488456571057e-10,5.272777315735281e-10,1.747710833201372e-09,0.9999999934879458,5.153454859792983e-10,5.246964486612126e-10,5.532017945369313e-10,5.238207338125983e-10,5.238207337259308e-10
NODE518,5.378028256975972e-10,5.117405896949917e-10,5.439682715139138e-10,5.263900802178114e-10,1.7433432555986596e-09,0.9999999935002957,5.144807031156954e-10,5.23817721321211e-10,5.522814221161813e-10,5.2293975588551e-10,5.229397557989874e-10
GCA_000255815.1_ASM25581v1_genomic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GCA_000255835.1_ASM25583v1_genomic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NODE519,5.382511116505265e-10,5.121685566057197e-10,5.444264182759687e-10,5.268339056171681e-10,1.7455270378130866e-09,0.9999999934941206,5.149130942845813e-10,5.242570846797297e-10,5.527416080198934e-10,5.233802445254311e-10,5.23380244438836e-10
GCA_000834495.1_ASM83449v1_genomic,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
NODE520,5.382503645727394e-10,5.121678410720001e-10,5.444256469138201e-10,5.268331573596342e-10,1.7455215829614497e-09,0.9999999934941328,5.149123676176894e-10,5.242563479455691e-10,5.527408413902756e-10,5.233795028056862e-10,5.23379502719091e-10
GCA_000255855.1_ASM25585v1_genomic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NODE521,5.378024516903925e-10,5.11740231478179e-10,5.439678853444679e-10,5.263897056143196e-10,1.7433405230670252e-09,0.9999999935003017,5.144803393226469e-10,5.238173524895297e-10,5.522810383209785e-10,5.229393845559791e-10,5.229393844694567e-10
GCA_000255875.1_ASM25587v1_genomic,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
GCA_000255895.1_ASM25589v1_genomic,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
