#name, A, B, C, D, E, F, G, H, I
NODE_0000231, 5.356684209361451e-08, 2.6905608160275545e-07, 0.9994428949096681, 1.4970748501311558e-07, 5.389240479961941e-08, 3.8603220294245424e-08, 1.0907446529534515e-07, 0.0005557654054828645, 6.657843500186042e-07
NODE_0000232, 5.1611338280635634e-08, 2.5793892329833364e-07, 0.999511935680784, 1.4529421883073627e-07, 5.107313961873582e-08, 3.772588169690499e-08, 1.0677802885042265e-07, 0.00048686012325788115, 5.537744275228259e-07
SAMEA5054092, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
SAMEA5054093, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000233, 5.276066838421221e-08, 2.643827815038287e-07, 0.9994713383705675, 1.478385472578303e-07, 5.273991568165157e-08, 3.823690147468161e-08, 1.080885963920349e-07, 0.0005273784124076432, 6.19169614211483e-07
SAMEA5054089, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000234, 5.69932630366797e-08, 2.8639382528311834e-07, 0.9993029170479127, 1.561113382517365e-07, 5.920514127467365e-08, 3.999198511830712e-08, 1.1202530015661387e-07, 0.000695473886875159, 8.983443588850171e-07
SAMEA3937654, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000235, 1.3019607114957517e-07, 6.644108095425281e-07, 0.996372209245904, 2.9863321945909985e-07, 1.711102480903089e-07, 7.037621074277635e-08, 1.8002648204859494e-07, 0.0036204638659280974, 5.812135126890414e-06
SAMEA5054090, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000236, 1.2446498064626972e-06, 6.277045484306012e-06, 0.9460421449244086, 2.413424955519475e-06, 1.909433562570315e-06, 5.283873819489548e-07, 1.1895659600362627e-06, 0.05384666030089653, 9.763226754383925e-05
NODE_0000237, 2.957948128555769e-07, 1.4834337100205134e-06, 0.9935420394472414, 6.602980809235079e-07, 4.018825636885575e-07, 1.571856279076392e-07, 3.9491037986321946e-07, 0.006438280999980403, 1.6286047602968892e-05
GCA_000169615.1_ASM16961v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000238, 1.9326846840916172e-05, 5.3102793746309966e-05, 0.989100194358544, 3.8314044324129226e-05, 1.9227907596928616e-05, 1.7249596148204834e-05, 3.318551201279135e-05, 0.010617646218408341, 0.00010175272237817407
GCA_000013825.1_ASM1382v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_003798225.1_ASM379822v1_genomic, 0.00531518625351158, 0.007983846391888535, 0.8381856032684892, 0.007763254878540741, 0.004923361333889195, 0.00617686823079634, 0.008224606377531885, 0.11385780076927214, 0.007569472496080343
NODE_0000239, 4.750699532902818e-06, 2.3770344703751167e-05, 0.17187271280284042, 6.432813190133752e-06, 1.0912164788372253e-05, 1.2040800003768552e-06, 2.149129914350777e-06, 0.8262204975927829, 0.0018575703722467243
GCA_000323965.1_ASM32396v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000240, 1.994703581992643e-06, 1.0288173260961661e-05, 0.07416672145863831, 2.273572547133235e-06, 5.9573935400141994e-06, 3.9211664110307585e-07, 6.563773967478005e-07, 0.9225957692861874, 0.0032159469182062813
NODE_0000241, 1.6367053777337479e-06, 8.166149594639867e-06, 0.009637805077169973, 1.6806100975115255e-06, 5.264664031304074e-06, 2.793522211365456e-07, 4.230417429448655e-07, 0.9876887173917411, 0.0026560270080237423
GCA_000323605.1_ASM32360v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000325165.1_ASM32516v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000242, 2.0901055240092164e-06, 1.0730190293391202e-05, 0.08422370931569606, 2.4193287925607516e-06, 6.117176324121246e-06, 4.2228346384154424e-07, 7.134737061427163e-07, 0.9123822000642176, 0.0033715980619822487
NODE_0000243, 1.7126125785428785e-06, 8.646635942987505e-06, 0.027178559755451866, 1.8061621041943946e-06, 5.438257183030388e-06, 3.0368554116034467e-07, 4.7603625951459237e-07, 0.9697242523104554, 0.0030788045444835274
GCA_000323285.1_ASM32328v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000244, 1.9475953632666007e-06, 9.951826898300161e-06, 0.03414945601284721, 2.1561151235414877e-06, 5.90895098229152e-06, 3.66285377204479e-07, 5.913429952022709e-07, 0.9630000508325661, 0.002829571037846731
GCA_000022845.1_ASM2284v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000245, 5.0829670184390586e-06, 2.535438192254799e-05, 0.14525797397710405, 6.864294495762586e-06, 1.1631910097805848e-05, 1.2843948842787262e-06, 2.277388155001991e-06, 0.852872645006147, 0.0018168856801751977
GCA_015158475.1_ASM1515847v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_015158625.1_ASM1515862v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000246, 4.130226991464002e-06, 2.081264019166275e-05, 0.2164034425727459, 5.577178928130618e-06, 9.688952677201463e-06, 1.0525774081481483e-06, 1.9246833728341113e-06, 0.7808311608820356, 0.002722210285648983
NODE_0000247, 1.7613972533096594e-06, 9.928582014898858e-06, 0.8328861441629429, 3.081942109274174e-06, 3.336439366936588e-06, 6.162734988766069e-07, 1.329118602026901e-06, 0.16667130116081494, 0.0004225009233966724
GCA_000324285.1_ASM32428v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000248, 1.4263125889778e-06, 2.5322553914270225e-05, 0.8447404215720671, 5.500359747494571e-06, 3.821718826143135e-06, 4.861413426946285e-07, 2.0915876800747047e-06, 0.15477952282395477, 0.000441406929878534
NODE_0000249, 1.881882791704136e-06, 7.407116977666422e-06, 0.9676676133761609, 0.0001781969635168664, 2.8474443523230977e-06, 1.0165813222077157e-06, 9.384381531792812e-05, 0.03187527111930799, 0.00017192170025239032
NODE_0000250, 1.8563727720547032e-05, 5.130875769546161e-05, 0.9753026896546098, 8.653400731344883e-05, 2.099252300657664e-05, 1.47031251098863e-05, 0.004653017892004393, 0.019498742521260718, 0.0003534477912791871
GCA_000323445.1_ASM32344v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000323865.1_ASM32386v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000251, 1.4453467994782062e-05, 4.024788969543632e-05, 0.96845508812956, 0.005802951446786339, 1.608445671291732e-05, 1.1636418785463603e-05, 4.4862858445940775e-05, 0.02544517080025869, 0.00016950453176038
GCA_000323545.1_ASM32354v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000323885.1_ASM32388v1_genomic, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000252, 1.3268082525359158e-05, 0.0014199499158441722, 0.5142918799145105, 8.025132117677987e-06, 0.00012866260446888349, 3.2117326590575026e-06, 3.6938630076055626e-06, 0.48249351001620705, 0.0016377987386597581
NODE_0000253, 0.0003828935867553672, 8.24688442164751e-05, 0.0909225354990893, 8.407899095424262e-06, 1.9196663766658178e-05, 2.0348586119724494e-06, 3.2167492872017525e-06, 0.9054893264610427, 0.003089919438135029
GCA_000324745.1_ASM32474v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000254, 0.014755574441323041, 0.00019298007029785362, 0.03615477523109715, 6.835021585922857e-05, 0.00013333080369412397, 2.322152845218783e-05, 3.0494565757234348e-05, 0.9414435404914256, 0.0071977326520935294
GCA_000323685.1_ASM32368v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000324085.1_ASM32408v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000255, 2.4328209368360354e-05, 0.027529837348576967, 0.48992385125175664, 3.190067944240872e-05, 0.003412416004976424, 2.02791495459531e-05, 1.9021639951248497e-05, 0.4764445072837499, 0.0025938584326320882
NODE_0000256, 0.000531616756223591, 0.29699526105318075, 0.1510206810610238, 0.0006811612829021004, 0.1915586817156215, 0.0010036926336492655, 0.0006382242983561018, 0.35356860328291506, 0.004002077916127682
GCA_000323825.1_ASM32382v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
GCA_000324705.1_ASM32470v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000257, 7.262053193766337e-06, 0.02302308990631975, 0.5617902369575579, 1.0662204620779856e-05, 0.00020323497163585427, 6.076459560849089e-06, 5.434814305849541e-06, 0.4136562264853384, 0.0012977761474669404
GCA_000324725.1_ASM32472v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000258, 5.806136026587951e-05, 0.06499856727827227, 0.19603797544261978, 7.610372541171411e-05, 0.00015577799353807406, 5.624549503249823e-05, 4.197997514487654e-05, 0.7355040461602464, 0.0030712425694683653
GCA_000323805.1_ASM32380v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000324685.1_ASM32468v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000259, 2.151341830053156e-06, 1.0982307953017612e-05, 0.09154977038892625, 2.5008860254512747e-06, 6.3088943582160475e-06, 4.494135450266143e-07, 7.965543141503986e-07, 0.9020761602353463, 0.006350879977701204
NODE_0000260, 2.067394157941877e-06, 1.0561971126363872e-05, 0.08088482413361907, 2.402149301009114e-06, 6.023110182278349e-06, 4.204122522844199e-07, 7.122806680768983e-07, 0.915854299057349, 0.003238689491343683
GCA_015158485.1_ASM1515848v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000261, 4.924599882886332e-06, 2.474281173329317e-05, 0.1988919631903357, 6.706161300067885e-06, 1.1616099623140145e-05, 1.262986130632399e-06, 2.2817661778016755e-06, 0.798953891503608, 0.002102610881208734
GCA_000323785.1_ASM32378v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000262, 2.2166260177784545e-06, 1.1290388799507345e-05, 0.02796139283102186, 2.5219653513493803e-06, 1.6506968003914396e-05, 4.399200933510491e-07, 7.180036296753666e-07, 0.969052676854648, 0.002952236442434677
GCA_015158615.1_ASM1515861v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000263, 2.67774031540714e-06, 1.2722600041849696e-05, 0.005783076352902278, 2.6391717334437643e-06, 0.00041287892960061083, 5.593550830323779e-07, 7.680800042477374e-07, 0.9900655410237672, 0.003719136746552007
GCA_015158585.1_ASM1515858v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000264, 3.5115457633226776e-05, 0.00012055352647665781, 0.004388818373215673, 3.429892709919446e-05, 0.019878182257390478, 1.1188563614518048e-05, 1.3665312573252213e-05, 0.9691048705480414, 0.006413307033955769
GCA_015158575.1_ASM1515857v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
GCA_015158635.1_ASM1515863v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000265, 3.950583649551984e-06, 1.8783845664474153e-05, 0.03683149585107373, 4.233814667125383e-06, 1.2202485110471071e-05, 8.067335543088929e-07, 1.4236691671525914e-06, 0.9414376466844389, 0.02168945633267437
NODE_0000266, 1.9641875409740954e-06, 8.724208937819948e-06, 0.006217361644110472, 2.0132849518779424e-06, 6.3083239800408714e-06, 4.1848721304695335e-07, 8.203792573918391e-07, 0.9414164409296631, 0.052345948554345295
NODE_0000267, 3.3483509113767847e-06, 1.0388261432076628e-05, 0.001187624451930824, 3.497348447517918e-06, 9.654628490327641e-06, 9.869667527571815e-07, 2.2078521257933767e-06, 0.8158488919045065, 0.18293340023540278
GCA_000324845.1_ASM32484v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
GCA_000325365.1_ASM32536v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000268, 1.558050376059347e-06, 7.41927260017534e-06, 0.0021689374929226334, 1.4920755242311428e-06, 5.329040790134126e-06, 2.67959582147956e-07, 4.4637499414460054e-07, 0.9725582368005254, 0.02525631293268508
NODE_0000269, 1.402924285638457e-06, 6.833120466156205e-06, 0.0012746567738444938, 1.3137294005910926e-06, 4.855768743585601e-06, 2.1719162270141523e-07, 3.197365064773893e-07, 0.9929199949920894, 0.005790405763041013
GCA_000324385.1_ASM32438v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000325385.1_ASM32538v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000270, 1.736003212849366e-06, 7.562338233524646e-06, 0.0013085903467382597, 1.6817011492694973e-06, 5.756210474211999e-06, 3.408870164483169e-07, 6.270326244443368e-07, 0.9579747906439218, 0.04069891483662934
GCA_000324405.1_ASM32440v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000271, 3.3198327528057098e-06, 1.0293127305132249e-05, 0.0007825873356872706, 3.432612529581951e-06, 9.64290990906025e-06, 9.621052493577795e-07, 2.124932266775698e-06, 0.825181290398895, 0.17400634674540502
GCA_000324765.1_ASM32476v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_000324785.1_ASM32478v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000272, 0.0001300590179597661, 0.00035633846550684844, 0.047557131862830886, 0.00013254197978157308, 0.0002791601792661294, 4.533433756505454e-05, 5.967842315079819e-05, 0.92176756804207, 0.029672187691868728
GCA_900460465.1_57940_B01_genomic, 0.009091027027733038, 0.01364628483774177, 0.08756168984696572, 0.009330940923490941, 0.012651166076939831, 0.006392579827403684, 0.006900367438332017, 0.7677469042394939, 0.08667903978189917
NODE_0000273, 3.936876620713634e-06, 1.9714856074972343e-05, 0.04405466397899968, 4.202650471707343e-06, 1.2448117489635952e-05, 7.504372561755182e-07, 1.265672061011471e-06, 0.942371633951414, 0.013531383459612282
NODE_0000274, 3.628969746089511e-06, 1.7649963479092705e-05, 0.024620177884297614, 3.693654280745996e-06, 1.1847286408225541e-05, 6.67283548650093e-07, 1.107568330667288e-06, 0.954809309677763, 0.020531917712145745
NODE_0000275, 2.2394591882371426e-06, 1.0582960114223605e-05, 0.028673196254652596, 2.479205282305531e-06, 6.846124936597967e-06, 4.7683249031702463e-07, 9.346489425776681e-07, 0.9368424266755536, 0.034460817838839634
NODE_0000276, 1.3511665979736844e-05, 4.2056814022959186e-05, 0.10617071658233902, 2.0311442586907728e-05, 2.5692336611609555e-05, 6.743898664520252e-06, 1.9032967965246182e-05, 0.7633479696493749, 0.1303539646424551
GCA_001509865.1_ASM150986v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
Reference, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000277, 1.5572457589764546e-06, 7.622839734466977e-06, 0.004857508461968539, 1.5240814696271501e-06, 5.233883700084043e-06, 2.592798668966565e-07, 4.0305297836516146e-07, 0.987046209253009, 0.008079681901513952
GCA_000268525.1_ASM26852v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000278, 1.3780714558801707e-06, 6.822234343376657e-06, 0.0015923899030153906, 1.2908250193973277e-06, 4.784848920915472e-06, 2.0679282698177121e-07, 2.932301198635254e-07, 0.9950086217536076, 0.0033842123406903906
GCA_000268985.1_ASM26898v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000269025.1_ASM26902v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000279, 0.00012824730363191454, 0.0003498463399553688, 0.0217998177890286, 0.00012782949681855332, 0.00027971875267546333, 4.3377720841717664e-05, 5.602860211002446e-05, 0.9458680795421444, 0.03134705445279393
NODE_0000280, 0.00918579297856332, 0.013779329553920827, 0.06699076180779243, 0.009363349791681231, 0.01285003827165661, 0.006395598325784491, 0.0068630361170640645, 0.7850738914529929, 0.0894982017005441
GCA_013421465.1_ASM1342146v1_genomic, 0.0171194101966042, 0.02503487423209602, 0.09761291718186284, 0.01760126677612077, 0.023479316037322593, 0.01254877771835935, 0.013623811339225822, 0.6661200803767605, 0.12685954614164796
NODE_0000281, 0.017119410196604203, 0.02503487423209599, 0.09761291718186282, 0.01760126677612076, 0.023479316037322576, 0.012548777718359355, 0.013623811339225834, 0.6661200803767604, 0.12685954614164804
GCA_013421455.1_ASM1342145v1_genomic, 0.024165671805240794, 0.03459491445464761, 0.1178740313819065, 0.025029110923951353, 0.032597955874152304, 0.0185062686200791, 0.02025083042052217, 0.5771229864819456, 0.1498582300375546
GCA_013421535.1_ASM1342153v1_genomic, 0.024165671805240794, 0.03459491445464761, 0.1178740313819065, 0.025029110923951353, 0.032597955874152304, 0.0185062686200791, 0.02025083042052217, 0.5771229864819456, 0.1498582300375546
NODE_0000282, 3.2722307885169345e-06, 1.545495785485367e-05, 0.004007251386583008, 3.165492031291442e-06, 1.0941760603222241e-05, 5.672012159606245e-07, 8.986694906975779e-07, 0.9786817847480734, 0.017276663553359058
GCA_000325405.1_ASM32540v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000283, 1.7966575780498023e-06, 7.993675265119941e-06, 0.0017211253054141109, 1.747282190969176e-06, 6.019869536344327e-06, 3.501808908143865e-07, 6.457465034799358e-07, 0.958138692442689, 0.04012162883993201
NODE_0000284, 3.3271471007811127e-06, 1.0324973737970069e-05, 0.0008176395999255154, 3.442864973434792e-06, 9.663072172833216e-06, 9.65013001493946e-07, 2.13261923960505e-06, 0.8256123501670842, 0.1735401545427642
GCA_000324425.1_ASM32442v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000325485.1_ASM32548v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000285, 1.434588198337929e-06, 6.894585529311015e-06, 0.0012177539296075151, 1.3475885899242987e-06, 4.942355808812271e-06, 2.2869926297937157e-07, 3.4747237114101494e-07, 0.990895508155413, 0.00787154262521903
GCA_000325425.1_ASM32542v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000325445.1_ASM32544v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000286, 6.257121813729653e-06, 3.085937218156736e-05, 0.09067784715834697, 8.088034975383668e-06, 1.5409694641028493e-05, 1.5371597204594792e-06, 2.741371714222776e-06, 0.9039761898353487, 0.005281070251257928
GCA_000182525.1_ASM18252v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000287, 0.0002271279568956711, 0.0006252058089995665, 0.4805687987149962, 0.00031347776121101414, 0.0003426678791428326, 0.00012044103091184706, 0.00018569823779489617, 0.5096922595665143, 0.007924323043533726
GCA_003797205.1_ASM379720v1_genomic, 0.00752888033201272, 0.011493384712885992, 0.43307522311126856, 0.00885370047098464, 0.009323443375835632, 0.006381912871558938, 0.00761224195577741, 0.47165036003182376, 0.04408085313785237
NODE_0000288, 2.7927266404070176e-06, 1.379364187834461e-05, 0.8660525671174255, 4.607653856155307e-06, 5.296009571243937e-06, 9.871947377103537e-07, 2.0797257788677987e-06, 0.1333177340588114, 0.000600141871300397
GCA_000269465.1_ASM26946v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000289, 1.0916721747270996e-06, 5.84946218378127e-06, 0.8553959907976918, 1.8051617307760778e-06, 2.18487978221297e-06, 3.6544812937136743e-07, 7.773960409350229e-07, 0.14414314593753375, 0.00044878924473262805
NODE_0000290, 5.288965031051072e-07, 6.929703489868962e-06, 0.9278665937641696, 8.908058943135885e-07, 1.053947407796449e-06, 1.8836247754953225e-07, 4.0179184104684093e-07, 0.07191968833703942, 0.00020372439117746362
NODE_0000291, 1.6942240022815244e-06, 8.722896288585804e-06, 0.8848496345730915, 3.0777515331620436e-06, 2.841480732466343e-06, 6.587800564505383e-07, 1.4240795809602623e-06, 0.11492496623745724, 0.00020697997725729365
GCA_000268385.1_ASM26838v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000268425.1_ASM26842v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000292, 7.694553484882496e-07, 0.00017892002358640117, 0.9619482825386638, 1.3622710763768458e-06, 1.360619399542853e-06, 5.874652347358394e-07, 7.693327565183954e-07, 0.037766653550950456, 0.0001012947429836148
GCA_000268625.1_ASM26862v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000293, 1.940896272303018e-05, 0.014943582498244167, 0.858135326009231, 3.121315430320481e-05, 3.227918553559078e-05, 2.485944993736871e-05, 2.1825215841545197e-05, 0.1262826087658491, 0.0005088967583350461
GCA_000268825.1_ASM26882v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000294, 3.711840756377225e-06, 0.0008896955558541737, 0.8305918478169599, 6.15526713352416e-06, 6.734196669152333e-06, 2.475896449301952e-06, 3.0254086396905876e-06, 0.1681472928473338, 0.0003490611702040199
GCA_000268445.1_ASM26844v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000268585.1_ASM26858v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000295, 2.6827380903421476e-06, 1.4277371823587018e-05, 0.550374529465105, 3.981889888719582e-06, 5.870172547165189e-06, 7.7479075022267e-07, 1.5164129579839085e-06, 0.4483459735233233, 0.0012503936355137766
NODE_0000296, 2.7408434293638976e-06, 1.39777060892505e-05, 0.5438936630738279, 4.106405726901055e-06, 5.90671725967797e-06, 8.0088453430417e-07, 1.5641934254398078e-06, 0.4550162365008599, 0.0010610036748472619
GCA_000268565.1_ASM26856v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000297, 1.332496898300111e-06, 6.842403968421269e-06, 0.8512819643534539, 2.1567019212115627e-06, 2.634513272103811e-06, 4.344638205825573e-07, 8.991853971770897e-07, 0.14836313540211987, 0.0003406004791482144
GCA_000268605.1_ASM26860v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000298, 2.0072381956883267e-06, 1.0127722364127699e-05, 0.8214761249199042, 3.447677888533909e-06, 3.639895590397875e-06, 7.17077714626495e-07, 1.5092222291197814e-06, 0.17816667461349686, 0.0003357516326162779
GCA_000268325.1_ASM26832v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000268505.1_ASM26850v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000299, 3.5243908509021953e-06, 4.74676125787593e-05, 0.08016907101377947, 4.501552012915879e-06, 8.870688342128942e-06, 8.596187789874707e-07, 1.4432095885278445e-06, 0.9172093607566327, 0.002554901157435514
GCA_000268365.1_ASM26836v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000300, 2.971580492916229e-06, 0.0006626232275556574, 0.019350571577450147, 3.1258667689689703e-06, 9.362329726837874e-06, 1.1389761291203578e-06, 9.940245302513875e-07, 0.9758915346674292, 0.00407767774991707
NODE_0000301, 3.087630712151211e-05, 0.02280832036201773, 0.010993727712987929, 3.062580126050951e-05, 8.449783315711451e-05, 3.110953150698345e-05, 1.246246485137659e-05, 0.9610744796205407, 0.004933900366556226
GCA_000269045.1_ASM26904v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000302, 2.196213735647018e-05, 0.9762104420096538, 0.000637122648729595, 2.2349255474746524e-05, 4.459589445981891e-05, 0.0018672082007317192, 1.588168505059721e-05, 0.020901396072263455, 0.0002790420962797064
GCA_000269325.1_ASM26932v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000303, 2.788748445908907e-05, 0.9813983972181296, 0.00034905178387323744, 2.8812122753557842e-05, 4.773468833335196e-05, 0.012299908102573007, 2.55518950261669e-05, 0.005635416538663333, 0.00018724016618859135
GCA_000268845.1_ASM26884v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000269225.1_ASM26922v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000304, 1.576609871458112e-06, 6.406882452905804e-05, 0.006479553057109996, 1.5327280040527931e-06, 5.413622289771853e-06, 2.726066500329016e-07, 3.7448571311758477e-07, 0.9893674095074492, 0.004079798558383472
NODE_0000305, 1.3779001406059596e-06, 8.076078565702975e-06, 0.0017821580980968087, 1.292682773810581e-06, 4.783625376611363e-06, 2.0656419684339718e-07, 2.895216162946214e-07, 0.9953785071568152, 0.002823308372417933
GCA_000268485.1_ASM26848v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000268485.2_ASM26848v2_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000306, 2.694863281489027e-06, 0.0006246528764188904, 0.010159197998801784, 2.6759821143017496e-06, 8.902916068318223e-06, 8.952061249246212e-07, 8.033802841894231e-07, 0.9846536088085018, 0.004546567968404438
NODE_0000307, 2.0760632928225585e-06, 2.9923129847023187e-05, 0.02760512102430428, 2.304197094861764e-06, 6.314393993238517e-06, 4.112617093995757e-07, 6.472807894422237e-07, 0.9687558920867724, 0.0035973105621965387
NODE_0000308, 1.462402608043856e-06, 7.722736193649213e-06, 0.00423397220403855, 1.41926073197818e-06, 4.945612471740178e-06, 2.2941350675357244e-07, 3.318478975155192e-07, 0.9930086357247475, 0.0027412807978043074
