#name, A, B, C, D, E
NODE_0000370, 1.9055751647752547e-08, 0.9999863187776463, 1.3578975416225888e-05, 1.7052233573994475e-08, 6.613895233588718e-08
GCA_015158905.1_ASM1515890v1_genomic, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0
GCA_015159005.1_ASM1515900v1_genomic, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0
NODE_0000371, 1.918545754470374e-08, 0.9999855929274367, 1.4303978212924573e-05, 1.7160775191557188e-08, 6.674811751425789e-08
NODE_0000372, 1.9120715108806204e-08, 0.9999859561843341, 1.394114465378163e-05, 1.710658695146301e-08, 6.644371006186005e-08
GCA_015158945.1_ASM1515894v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000373, 1.9119818728064457e-08, 0.9999859741078966, 1.3923226201356383e-05, 1.710590178050195e-08, 6.644018154045407e-08
GCA_015159035.1_ASM1515903v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000374, 1.9055743469953238e-08, 0.999986319004787, 1.3578748309452886e-05, 1.705222754454106e-08, 6.613893261372004e-08
GCA_015158795.1_ASM1515879v1_genomic, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0
GCA_015159085.1_ASM1515908v1_genomic, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0
NODE_0000375, 1.912117060342998e-08, 0.9999859470013791, 1.3950325023277578e-05, 1.7106934928688076e-08, 6.644549221261021e-08
GCA_000324885.1_ASM32488v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000376, 1.9184550684016326e-08, 0.999985611532118, 1.4285378694463381e-05, 1.716008236330627e-08, 6.674455448527627e-08
NODE_0000377, 1.9056197806968135e-08, 0.9999863100488227, 1.358770169745852e-05, 1.7052574703741506e-08, 6.614070735478212e-08
GCA_015159135.1_ASM1515913v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_015159145.1_ASM1515914v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000378, 1.9120698550919658e-08, 0.9999859566558773, 1.3940673179205539e-05, 1.7106574745724937e-08, 6.644367016708613e-08
GCA_015159175.1_ASM1515917v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000379, 1.9119818326620527e-08, 0.9999859741198422, 1.3923214257380564e-05, 1.710590148574223e-08, 6.644018074486719e-08
GCA_015158995.1_ASM1515899v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000380, 1.9055743459862984e-08, 0.9999863190050823, 1.3578748014169629e-05, 1.7052227537132747e-08, 6.613893259456169e-08
GCA_000324145.1_ASM32414v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_000324905.1_ASM32490v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000381, 2.010703571690632e-08, 0.9999570563556742, 4.283722871092174e-05, 1.7837487310831415e-08, 6.847109173655123e-08
NODE_0000382, 1.9210032292292414e-08, 0.9999848417915704, 1.5055024328121434e-05, 1.7178826730492833e-08, 6.679524239402152e-08
NODE_0000383, 1.918518671163996e-08, 0.9999855920216151, 1.43048868932237e-05, 1.7160549221592642e-08, 6.674575577686586e-08
NODE_0000384, 1.905621423202467e-08, 0.9999863095664746, 1.3588183986110373e-05, 1.705258676427836e-08, 6.614073822820251e-08
GCA_000324025.1_ASM32402v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_000325105.1_ASM32510v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000385, 1.905621423202467e-08, 0.9999863095664746, 1.3588183986110373e-05, 1.705258676427836e-08, 6.614073822820251e-08
GCA_000325005.1_ASM32500v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_000325125.1_ASM32512v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000386, 1.9121813157813052e-08, 0.9999859277154455, 1.3969608625547077e-05, 1.7107406688546557e-08, 6.644670909368027e-08
GCA_000324945.1_ASM32494v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000387, 1.9185016431869662e-08, 0.9999856018418541, 1.4295066334826413e-05, 1.7160437811662198e-08, 6.674635687182691e-08
NODE_0000388, 1.905620638825192e-08, 0.9999863098092855, 1.3587941199222413e-05, 1.7052581029891147e-08, 6.614072782071351e-08
GCA_000324605.1_ASM32460v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_000325025.1_ASM32502v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000389, 1.9185000296839142e-08, 0.9999856023359948, 1.4294572252456871e-05, 1.71604259702511e-08, 6.67463263969582e-08
NODE_0000390, 1.90562059721818e-08, 0.9999863098215018, 1.3587928984341707e-05, 1.7052580724388333e-08, 6.614072703857237e-08
GCA_000324445.1_ASM32444v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_000324485.1_ASM32448v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000391, 1.91211624364643e-08, 0.9999859472339429, 1.3950092493344245e-05, 1.710692890809243e-08, 6.644547248439533e-08
GCA_000325085.1_ASM32508v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000392, 1.9184558708262806e-08, 0.9999856112995101, 1.4285611268725049e-05, 1.7160088277555502e-08, 6.674457397414964e-08
NODE_0000393, 1.905619800404275e-08, 0.9999863100430721, 1.3587707447244205e-05, 1.705257484848431e-08, 6.614070774484691e-08
GCA_000323945.1_ASM32394v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_000324005.1_ASM32400v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000394, 1.9121154445748983e-08, 0.9999859474612718, 1.3949865197598844e-05, 1.7106923016859183e-08, 6.644545311018796e-08
GCA_000325065.1_ASM32506v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000395, 1.9184558514162536e-08, 0.9999856113054153, 1.4285605364508457e-05, 1.7160088135067617e-08, 6.674457358844289e-08
NODE_0000396, 1.9056197999067078e-08, 0.9999863100432183, 1.358770730127805e-05, 1.7052574844830844e-08, 6.614070773540878e-08
GCA_000325045.1_ASM32504v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_000325325.1_ASM32532v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000397, 1.912115444062666e-08, 0.9999859474614257, 1.3949865043853326e-05, 1.7106923013098872e-08, 6.644545310046165e-08
GCA_000325345.1_ASM32534v1_genomic, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0
NODE_0000398, 1.9184558508895797e-08, 0.9999856113055765, 1.4285605203403319e-05, 1.716008813120234e-08, 6.67445735784244e-08
NODE_0000399, 1.9056197998931394e-08, 0.9999863100432221, 1.3587707297295147e-05, 1.705257484473122e-08, 6.61407077351534e-08
GCA_013392055.1_ASM1339205v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_013392075.1_ASM1339207v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000400, 1.9121154237891522e-08, 0.9999859474674788, 1.3949858991307351e-05, 1.7106922864233388e-08, 6.644545269911672e-08
GCA_014734395.1_ASM1473439v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000401, 1.91845502861049e-08, 0.9999856115442247, 1.4285366589262575e-05, 1.716008207120385e-08, 6.6744553695364e-08
NODE_0000402, 1.9056197796766825e-08, 0.9999863100491222, 1.3587701398189412e-05, 1.705257469625105e-08, 6.614070733543526e-08
GCA_014734355.1_ASM1473435v1_genomic, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0
GCA_014734405.1_ASM1473440v1_genomic, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0
NODE_0000403, 1.912069854068984e-08, 0.9999859566561843, 1.3940672872354413e-05, 1.7106574738215226e-08, 6.644367014766154e-08
GCA_013392105.1_ASM1339210v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000404, 1.9119818326360812e-08, 0.9999859741198498, 1.3923214249607027e-05, 1.7105901485551584e-08, 6.644018074437734e-08
GCA_013392145.1_ASM1339214v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000405, 1.9055743459856413e-08, 0.9999863190050824, 1.3578748013977445e-05, 1.705222753712793e-08, 6.613893259454931e-08
GCA_013392045.1_ASM1339204v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_013392085.1_ASM1339208v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000406, 1.9243951024910386e-08, 0.9999837442697963, 1.6152423046522835e-05, 1.720374123207402e-08, 6.685946499840401e-08
NODE_0000407, 1.918655219207103e-08, 0.9999855545517964, 1.4342350841186275e-05, 1.7161565201271948e-08, 6.674924490795744e-08
NODE_0000408, 1.9056246183240273e-08, 0.9999863086401573, 1.3589110183652177e-05, 1.70526102511971e-08, 6.614080255162366e-08
GCA_000323645.1_ASM32364v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_000324985.1_ASM32498v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000409, 1.9120306908805446e-08, 0.999985963941223, 1.3933390175645426e-05, 1.7106273731540804e-08, 6.644202075076303e-08
GCA_000169655.1_ASM16965v1_genomic, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0
NODE_0000410, 1.9055752471662788e-08, 0.9999863187534722, 1.3578999587322067e-05, 1.7052234178882484e-08, 6.613895386555131e-08
GCA_000323565.1_ASM32356v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_000323725.1_ASM32372v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000411, 2.0405630961245638e-08, 0.9999457053372927, 5.4187230848709345e-05, 1.805849196153762e-08, 6.896773586909799e-08
NODE_0000412, 1.9218090419794005e-08, 0.999984576078713, 1.5320711324232283e-05, 1.7184711446599778e-08, 6.680716084159714e-08
NODE_0000413, 1.905706890444661e-08, 0.999986284449816, 1.361329755973061e-05, 1.7053214374698907e-08, 6.614234096818694e-08
GCA_010974855.1_ASM1097485v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_016102545.1_ASM1610254v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000414, 1.905706890444661e-08, 0.999986284449816, 1.361329755973061e-05, 1.7053214374698907e-08, 6.614234096818694e-08
GCA_016102575.1_ASM1610257v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_016102755.1_ASM1610275v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000415, 4.218418199547526e-08, 0.9984564552209904, 0.0015433598215378545, 3.3968691086979956e-08, 1.0880459870156447e-07
NODE_0000416, 4.2117735868190763e-08, 0.9984592302255388, 0.0015405850508646165, 3.391966105606861e-08, 1.0868619941512687e-07
NODE_0000417, 7.735166534161205e-07, 0.9731792092710354, 0.026818047745988206, 5.735760097300273e-07, 1.395890313278655e-06
GCA_001617735.1_Yersinia_pestis_M-1763_genomic, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000418, 4.128756982427526e-08, 0.9993235784367828, 0.0006762396921558901, 3.339403537657765e-08, 1.0718945597865765e-07
GCA_001613895.1_ASM161389v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_003074295.1_ASM307429v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000419, 2.0334203816743784e-08, 0.9999472278227649, 5.266519592567231e-05, 1.7999582512879007e-08, 6.864752313691665e-08
GCA_003086095.1_ASM308609v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000420, 1.921762316283009e-08, 0.9999845964728361, 1.5300317893994947e-05, 1.7184379604678506e-08, 6.680726703411216e-08
NODE_0000421, 1.9121115263674544e-08, 0.9999859396699083, 1.395765857056976e-05, 1.7106867190493994e-08, 6.644353873737901e-08
GCA_000275685.1_ASM27568v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000422, 1.905577295269295e-08, 0.9999863181534261, 1.3579599559263453e-05, 1.7052249216402505e-08, 6.61389923731283e-08
GCA_004023585.1_ASM402358v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_004023595.1_ASM402359v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000423, 1.9121115263674544e-08, 0.9999859396699083, 1.395765857056976e-05, 1.7106867190493994e-08, 6.644353873737901e-08
GCA_000323245.1_ASM32324v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000424, 1.905577295269295e-08, 0.9999863181534261, 1.3579599559263453e-05, 1.7052249216402505e-08, 6.61389923731283e-08
GCA_000323205.1_ASM32320v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_000323225.1_ASM32322v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000425, 7.735217600011554e-07, 0.9730881527957348, 0.026909104237879834, 5.735704047854126e-07, 1.3958742205020023e-06
GCA_009909635.1_ASM990963v1_genomic, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000426, 4.164868899261626e-08, 0.9992257909334258, 0.0007740254770044894, 3.3659003589947e-08, 1.0828187698299266e-07
NODE_0000427, 2.006631950572304e-08, 0.999945009817666, 5.488411254925065e-05, 1.7799628667608735e-08, 6.820383682125167e-08
GCA_016102775.1_ASM1610277v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000428, 3.106782578186622e-08, 0.999604731705784, 0.0003951225505644097, 2.5887651112090776e-08, 8.878817470589932e-08
NODE_0000429, 4.4047939443850743e-07, 0.9858355261848284, 0.014162896650196473, 3.2782376495331057e-07, 8.088618156513067e-07
GCA_006376435.1_ASM637643v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000430, 7.417449242205351e-07, 0.4426739877031036, 0.5573237617222047, 4.98411896823294e-07, 1.0104178708345889e-06
GCA_006376415.1_ASM637641v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000431, 7.487237610052833e-07, 0.4429592606268094, 0.5570384731738202, 5.026611339878259e-07, 1.0148144754476039e-06
GCA_006376495.1_ASM637649v1_genomic, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0
GCA_015159615.1_ASM1515961v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000432, 1.950634536347027e-08, 0.9999756947962212, 2.4200951578391884e-05, 1.7396349684200694e-08, 6.734950553197036e-08
NODE_0000433, 1.912862593981504e-08, 0.9999857141610093, 1.41831403275383e-05, 1.7112381127134094e-08, 6.645765604901231e-08
GCA_000006645.1_ASM664v1_genomic, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0
NODE_0000434, 1.905596324577519e-08, 0.9999863125782977, 1.35851739999295e-05, 1.7052388932632695e-08, 6.61393502107187e-08
GCA_000970105.1_ASM97010v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_001261975.1_YPW_8_IHQD_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000435, 1.912862593981504e-08, 0.9999857141610093, 1.41831403275383e-05, 1.7112381127134094e-08, 6.645765604901231e-08
GCA_003074355.1_ASM307435v1_genomic, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0
NODE_0000436, 1.905596324577519e-08, 0.9999863125782977, 1.35851739999295e-05, 1.7052388932632695e-08, 6.61393502107187e-08
GCA_003074335.1_ASM307433v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_003074375.1_ASM307437v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000437, 2.095013965556817e-08, 0.9998806207515706, 0.00011927008365694343, 1.8446782088178724e-08, 6.976785080773387e-08
GCA_016102645.1_ASM1610264v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000438, 4.212897795663244e-08, 0.9984326826969324, 0.0015671325411997599, 3.392773762387427e-08, 1.0870515224451983e-07
NODE_0000439, 4.165680218254467e-08, 0.9984709759378732, 0.001528840967604876, 3.357977719949428e-08, 1.0785794256706198e-07
NODE_0000440, 7.714349954809011e-07, 0.9738014507672365, 0.02619581517872062, 5.721525834665192e-07, 1.3904664640434426e-06
GCA_001188815.1_ASM118881v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_006376475.1_ASM637647v1_genomic, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0
NODE_0000441, 2.032314654592286e-08, 0.999947592573704, 5.230048688397021e-05, 1.799144717495798e-08, 6.862481805135339e-08
GCA_001617785.1_Yersinia_pestis_M-549_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000442, 1.9087920592118504e-08, 0.9999853701127523, 1.4527524555651304e-05, 1.7075864517944242e-08, 6.619890692357762e-08
GCA_001188735.1_ASM118873v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_001617805.1_Yersinia_pestis_173_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000443, 7.735181496334368e-07, 0.9731375613215492, 0.026859695704461527, 5.735730193990224e-07, 1.3958828203723567e-06
GCA_009296005.1_ASM929600v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000444, 4.144598050256882e-08, 0.9993049213418165, 0.0006948959849819771, 3.3513447558735414e-08, 1.0771377343810645e-07
GCA_016102655.1_ASM1610265v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000445, 1.9761918684478413e-08, 0.9999678985418976, 3.199628241590871e-05, 1.7583894259751494e-08, 6.782987349271267e-08
NODE_0000446, 1.907110942476253e-08, 0.9999858721396744, 1.4025556978459905e-05, 1.706352398158162e-08, 6.616871386129327e-08
GCA_009909655.1_ASM990965v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_010974845.1_ASM1097484v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000447, 1.920186228845181e-08, 0.9999850877021063, 1.4809144223854637e-05, 1.7172815427946752e-08, 6.677899223282415e-08
NODE_0000448, 1.9056639462406718e-08, 0.9999862970984992, 1.3600650416603658e-05, 1.7052899053508773e-08, 6.614154556150141e-08
GCA_015350435.1_ASM1535043v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_015350455.1_ASM1535045v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000449, 1.9239488182981475e-08, 0.999983888498679, 1.6008210962402237e-05, 1.7200445554924227e-08, 6.685042478953554e-08
NODE_0000450, 2.0059982174377948e-08, 0.9999574990275654, 4.239475452692242e-05, 1.7803744630416258e-08, 6.835418077856527e-08
NODE_0000451, 1.9143875397068243e-08, 0.9999852531985003, 1.4644047973125517e-05, 1.7123582073049075e-08, 6.648606905383531e-08
GCA_015350425.1_ASM1535042v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000452, 1.905635193354156e-08, 0.9999863011821705, 1.359656872343548e-05, 1.7052674336795003e-08, 6.614007977459791e-08
GCA_016102765.1_ASM1610276v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_016102785.1_ASM1610278v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000453, 4.0653844066216885e-08, 0.998908460213071, 0.001091359961832423, 3.2885843940597736e-08, 1.0628540840571307e-07
NODE_0000454, 7.584828381935294e-07, 0.9747055861840144, 0.025291725653804702, 5.623651667838481e-07, 1.3673141758749936e-06
GCA_016102875.1_ASM1610287v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000455, 6.460410544413687e-07, 0.019649296182975513, 0.9803490553777733, 3.972437279018931e-07, 6.051544689208157e-07
GCA_009909645.1_ASM990964v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_016102745.1_ASM1610274v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000456, 3.18068648410197e-08, 0.9991900853417811, 0.0008097668026903513, 2.638133225532272e-08, 8.966733140555693e-08
GCA_016102975.1_ASM1610297v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000457, 4.406029011037372e-07, 0.9854415184979479, 0.01455690419839428, 3.278754268463165e-07, 8.088253300612963e-07
GCA_016102855.1_ASM1610285v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000458, 7.414616784322282e-07, 0.44249723464092505, 0.5575005156534795, 4.982200124318442e-07, 1.0100239046784731e-06
GCA_016103005.1_ASM1610300v1_genomic, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000459, 7.486892518812968e-07, 0.4427904428320132, 0.5572072911991819, 5.026229774209265e-07, 1.0146565756010918e-06
GCA_003085975.1_ASM308597v1_genomic, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
GCA_003086155.1_ASM308615v1_genomic, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0
NODE_0000460, 2.0273271719957375e-08, 0.9999510440514763, 4.884913106425571e-05, 1.795316177523407e-08, 6.859102600271009e-08
GCA_016102945.1_ASM1610294v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000461, 6.112840474776922e-08, 0.9986122196280658, 0.001387528697863712, 4.803109001239091e-08, 1.4251457568221865e-07
NODE_0000462, 2.0204450875506633e-08, 0.9999523561145313, 4.7537508344211806e-05, 1.7896171775207665e-08, 6.827650192753027e-08
GCA_016102585.1_ASM1610258v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_016102845.1_ASM1610284v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000463, 7.477948776504019e-07, 0.9471182619632357, 0.052879105272139314, 5.516582996676233e-07, 1.333311447552405e-06
NODE_0000464, 8.202605873279387e-08, 0.9702588402257845, 0.02974085489312716, 6.028236711291394e-08, 1.6257266251719382e-07
GCA_001617815.1_Yersinia_pestis_M-1453_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000465, 7.705430692427771e-07, 0.9468560241405027, 0.053141264643707074, 5.687724041471503e-07, 1.3719003168023876e-06
GCA_003085855.1_ASM308585v1_genomic, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
GCA_016102965.1_ASM1610296v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000466, 6.330605345803864e-07, 0.03469735052310311, 0.9653010216798065, 3.9056524151290437e-07, 6.041713144437331e-07
GCA_008630395.1_ASM863039v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000467, 5.7706148329345536e-08, 0.01636071128566457, 0.9836391369440024, 3.506915158124609e-08, 5.899503308224985e-08
NODE_0000468, 6.668187311786903e-07, 0.036200885863353814, 0.9637974010829384, 4.1126268548692223e-07, 6.349722912113453e-07
GCA_008630575.1_ASM863057v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000469, 3.970147513483544e-08, 0.000755030658739418, 0.999244876417813, 2.272140646777435e-08, 3.050056587933343e-08
GCA_001617705.1_Yersinia_pestis_C-791_genomic, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000470, 1.5194669976633424e-08, 2.5948031737606598e-05, 0.9999740213587169, 7.793695350313468e-09, 7.621180088197602e-09
GCA_001613885.1_ASM161388v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_016102905.1_ASM1610290v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000471, 2.5456466262207515e-08, 0.00035452055773399315, 0.9996454225804955, 1.4105918960598305e-08, 1.729938550945488e-08
NODE_0000472, 1.4901750745371656e-08, 1.7878451576322414e-05, 0.9999820916777007, 7.617534430765113e-09, 7.351437837097141e-09
GCA_008630485.1_ASM863048v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_016102915.1_ASM1610291v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000473, 1.498779892711859e-08, 1.8615098114087252e-05, 0.9999813548653508, 7.655496591834403e-09, 7.393239492764414e-09
NODE_0000474, 1.4659630182838174e-08, 1.1110544550882057e-05, 0.9999888601971296, 7.471268822595809e-09, 7.127420516384552e-09
GCA_001595585.1_ASM159558v1_genomic, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
GCA_003085995.1_ASM308599v1_genomic, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000475, 1.4659630182838174e-08, 1.1110544550882057e-05, 0.9999888601971296, 7.471268822595809e-09, 7.127420516384552e-09
GCA_003086055.1_ASM308605v1_genomic, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
GCA_016102675.1_ASM1610267v1_genomic, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
