Name	UFboot	sCF	Branch_Length	Branch_Support_Color	coord_x	coord_y	Strain	Date	DateBP	Country	Province	CountryLat	CountryLon	ProvinceLat	ProvinceLon	Biovar	Branch_Major	Branch_Minor	BioSample	BioSampleComment	Branch_Number	Continent
GCA_000323285.1_ASM32328v1_genomic	NA	NA	2.33999999999971e-08	grey	6.294079999999998e-05	471.0	30017	1976	-45	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	1.IN	1.IN2	SAMN02402998	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia
NODE473	NA	NA	2.33999999999971e-08	black	6.294079999999998e-05	472.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000022845.1_ASM2284v1_genomic	NA	NA	2.3450000000000597e-07	grey	6.317529999999998e-05	472.0	Z176003	1976	-45	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	1.IN	1.IN2	SAMN02603873	KEEP: Assembly Modern	1	Asia
NODE474	NA	NA	2.33999999999971e-08	black	6.296419999999998e-05	473.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_015158475.1_ASM1515847v1_genomic	NA	NA	2.33999999999971e-08	grey	6.298759999999997e-05	473.0	S20080153	2008	-13	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Orientalis	1.IN	1.IN2	SAMN13021981	KEEP: Assembly Modern	1	Asia
GCA_015158625.1_ASM1515862v1_genomic	NA	NA	2.33999999999971e-08	grey	6.298759999999997e-05	474.0	S19940051	1994	-27	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Orientalis	1.IN	1.IN2	SAMN13021976	KEEP: Assembly Modern	1	Asia
NODE475	NA	NA	9.379000000000033e-07	black	6.242499999999999e-05	478.609375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE476	NA	NA	7.033999999999974e-07	black	6.312839999999998e-05	475.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000323545.1_ASM32354v1_genomic	NA	NA	2.33999999999971e-08	grey	6.315179999999998e-05	475.0	710317	1971	-50	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403011	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia
NODE477	NA	NA	2.33999999999971e-08	black	6.315179999999998e-05	476.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000323885.1_ASM32388v1_genomic	NA	NA	4.689999999999984e-07	grey	6.362079999999998e-05	476.0	CMCC10012	1964	-57	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403029	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia
NODE478	NA	NA	4.689999999999984e-07	black	6.362079999999998e-05	477.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000323445.1_ASM32344v1_genomic	NA	NA	2.33999999999971e-08	grey	6.364419999999998e-05	477.0	5	2004	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403006	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia
GCA_000323865.1_ASM32386v1_genomic	NA	NA	2.3450000000000597e-07	grey	6.385529999999998e-05	478.0	CMCC05013	1988	-33	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403028	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia
NODE479	NA	NA	1.1723999999999958e-06	black	6.359739999999998e-05	481.34375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE480	NA	NA	2.3450000000000597e-07	black	6.383189999999999e-05	479.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000324745.1_ASM32474v1_genomic	NA	NA	2.3450000000000597e-07	grey	6.40664e-05	479.0	D1991004	1991	-30	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403072	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia
NODE481	NA	NA	2.3450000000000597e-07	black	6.40664e-05	480.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000323685.1_ASM32368v1_genomic	NA	NA	2.33999999999971e-08	grey	6.408979999999999e-05	480.0	970754	1997	-24	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403018	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia
GCA_000324085.1_ASM32408v1_genomic	NA	NA	2.33999999999971e-08	grey	6.408979999999999e-05	481.0	CMCC27002	1991	-30	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403039	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia
NODE482	NA	NA	2.3450000000000597e-07	black	6.383189999999999e-05	482.9375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000323805.1_ASM32380v1_genomic	NA	NA	4.689999999999984e-07	grey	6.430089999999999e-05	482.0	CMCC02041	1965	-56	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403025	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia
NODE483	NA	NA	2.33999999999971e-08	black	6.385529999999998e-05	483.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000324705.1_ASM32470v1_genomic	NA	NA	2.33999999999971e-08	grey	6.387869999999998e-05	483.0	D1964002	1964	-57	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403070	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia
NODE484	NA	NA	2.33999999999971e-08	black	6.387869999999998e-05	484.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000324725.1_ASM32472v1_genomic	NA	NA	2.33999999999971e-08	grey	6.390209999999998e-05	484.0	D1982001	1982	-39	China	Gansu	35.000074	104.999927	38.0000001	101.9999999	Antiqua	1.IN	1.IN2	SAMN02403071	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia
NODE485	NA	NA	2.33999999999971e-08	black	6.390209999999998e-05	485.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000323825.1_ASM32382v1_genomic	NA	NA	2.33999999999971e-08	grey	6.392549999999998e-05	485.0	CMCC03001	1954	-67	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403026	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia
GCA_000324685.1_ASM32468v1_genomic	NA	NA	2.33999999999971e-08	grey	6.392549999999998e-05	486.0	D1964001	1964	-57	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403069	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia
NODE486	NA	NA	4.689999999999984e-07	black	6.190929999999999e-05	491.54092460125685	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000022805.1_ASM2280v1_genomic	NA	NA	2.33999999999971e-08	grey	6.193269999999998e-05	487.0	D106004	2006	-15	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02603871	KEEP: Assembly Modern	1	Asia
NODE487	NA	NA	2.3450000000000597e-07	black	6.214379999999999e-05	496.0818492025137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE488	NA	NA	1.4069000000000017e-06	black	6.35507e-05	489.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000324845.1_ASM32484v1_genomic	NA	NA	2.3450000000000597e-07	grey	6.37852e-05	488.0	F1954001	1954	-67	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403076	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia
NODE489	NA	NA	2.3450000000000597e-07	black	6.37852e-05	491.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000022825.1_ASM2282v1_genomic	NA	NA	2.33999999999971e-08	grey	6.38086e-05	489.0	D182038	1982	-39	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02603872	KEEP: Assembly Modern	1	Asia
NODE490	NA	NA	2.33999999999971e-08	black	6.38086e-05	493.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE491	NA	NA	2.33999999999971e-08	black	6.3832e-05	491.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE492	NA	NA	2.33999999999971e-08	black	6.385539999999999e-05	490.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000324365.1_ASM32436v1_genomic	NA	NA	2.3450000000000597e-07	grey	6.40899e-05	490.0	CMCC84033	1979	-42	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403053	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia
GCA_000324765.1_ASM32476v1_genomic	NA	NA	2.3450000000000597e-07	grey	6.40899e-05	491.0	E1977001	1977	-44	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403073	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia
NODE493	NA	NA	2.33999999999971e-08	black	6.385539999999999e-05	492.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000324785.1_ASM32478v1_genomic	NA	NA	2.3450000000000597e-07	grey	6.40899e-05	492.0	E1979001	1979	-42	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403021	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia
GCA_000325465.1_ASM32546v1_genomic	NA	NA	2.3450000000000597e-07	grey	6.40899e-05	493.0	YN472	1957	-64	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403107	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia
NODE494	NA	NA	2.33999999999971e-08	black	6.3832e-05	495.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE495	NA	NA	2.33999999999971e-08	black	6.385539999999999e-05	494.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000324385.1_ASM32438v1_genomic	NA	NA	2.3450000000000597e-07	grey	6.40899e-05	494.0	CMCC84038	1982	-39	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403054	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia
GCA_000325365.1_ASM32536v1_genomic	NA	NA	2.3450000000000597e-07	grey	6.40899e-05	495.0	YN1065	1954	-67	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403102	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia
NODE496	NA	NA	2.33999999999971e-08	black	6.385539999999999e-05	496.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000324405.1_ASM32440v1_genomic	NA	NA	9.379000000000033e-07	grey	6.47933e-05	496.0	CMCC84046	1984	-37	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403055	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia
GCA_000325385.1_ASM32538v1_genomic	NA	NA	2.33999999999971e-08	grey	6.387879999999999e-05	497.0	YN1683	1977	-44	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403103	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia
NODE497	NA	NA	5.894999999999997e-06	black	6.803879999999999e-05	502.5386984050274	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000324825.1_ASM32482v1_genomic	NA	NA	4.689999999999984e-07	grey	6.850779999999999e-05	498.0	F1946001	1946	-75	China	Fujian	35.000074	104.999927	26.5450001	117.84277800000001	Orientalis	1.ORI	1.ORI1	SAMN02403075	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia
NODE498	NA	NA	2.33999999999971e-08	black	6.806219999999999e-05	507.0773968100548	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000182505.1_ASM18250v1_genomic	NA	NA	4.689999999999984e-07	grey	6.853119999999999e-05	499.0	India195	[1898:1950]	[-123:-71]	India	Maharashtra	22.3511148	78.6677428	18.906835600000004	75.6741579	Orientalis	1.ORI	1.ORI1	SAMN02403942	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia
NODE499	NA	NA	2.33999999999971e-08	black	6.808559999999998e-05	515.1547936201096	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE500	NA	NA	2.33999999999971e-08	black	6.810899999999998e-05	502.7421875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE501	NA	NA	9.379000000000033e-07	black	6.904689999999998e-05	500.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_900460465.1_57940_B01_genomic	NA	NA	2.33999999999971e-08	grey	6.907029999999998e-05	500.0	NCTC5923	1939	-82	Indonesia	Central Java	-2.4833826	117.89028529999999	-5.6259648	110.37164897312937	Orientalis	1.ORI	1.ORI1	SAMEA104281628	KEEP: Assembly Modern	1	Asia
NODE502	NA	NA	2.8136999999999965e-06	black	7.186059999999998e-05	501.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000834905.1_ASM83490v1_genomic	NA	NA	2.33999999999971e-08	grey	7.188399999999998e-05	501.0	Java9	1957	-64	Indonesia	Central Java	-2.4833826	117.89028529999999	-5.6259648	110.37164897312937	Orientalis	1.ORI	1.ORI1	SAMN03216587	KEEP: Assembly Modern	1	Asia
GCA_003798085.1_ASM379808v1_genomic	NA	NA	2.33999999999971e-08	grey	7.188399999999998e-05	502.0	FDAARGOS_604	1957	-64	Indonesia	Central Java	-2.4833826	117.89028529999999	-5.6259648	110.37164897312937	Orientalis	1.ORI	1.ORI1	SAMN10228584	KEEP: Assembly Modern	1	Asia
NODE503	NA	NA	1.6413000000000007e-06	black	6.975029999999998e-05	504.734375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE504	NA	NA	2.33999999999971e-08	black	6.977369999999998e-05	503.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000168235.2_ASM16823v2_genomic	NA	NA	2.33999999999971e-08	grey	6.979709999999998e-05	503.0	IP275	1995	-26	Madagascar	Province de Fianarantsoa	-18.9249604	46.441642200000004	-21.743247	46.6145685	Orientalis	1.ORI	1.ORI3	SAMN02404398	KEEP: Assembly Modern Morelli 2010 Cui 2013 Keller 2019	1	Africa
GCA_000169635.1_ASM16963v1_genomic	NA	NA	2.33999999999971e-08	grey	6.979709999999998e-05	504.0	MG05-1020	2005	-16	Madagascar	NA	-18.9249604	46.441642200000004	NA	NA	Orientalis	1.ORI	1.ORI3	SAMN02404403	KEEP: Assembly Modern Morelli 2010 Cui 2013 Keller 2019	1	Africa
NODE505	NA	NA	7.033999999999974e-07	black	7.045369999999998e-05	505.96875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_001261985.1_YPW_3_IHQD_genomic	NA	NA	2.3450000000000597e-07	grey	7.068819999999999e-05	505.0	EV76D	[1926:2015]	[-95:-6]	Madagascar	NA	-18.9249604	46.441642200000004	NA	NA	Orientalis	1.ORI	1.ORI3	SAMN03816156	KEEP: Assembly Modern	1	Africa
NODE506	NA	NA	6.589999999999949e-07	black	7.111269999999997e-05	506.9375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000324805.2_EV76-CN_genomic	NA	NA	4.689999999999984e-07	grey	7.158169999999997e-05	506.0	EV76-CN	1926	-95	China	Lanzou	35.000074	104.999927	27.814414399999997	99.70891800000001	Orientalis	1.ORI	1.ORI3	SAMN02403074	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia
NODE507	NA	NA	2.33999999999971e-08	black	7.113609999999997e-05	507.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000590535.2_ASM59053v2_genomic	NA	NA	2.33999999999971e-08	grey	7.115949999999997e-05	507.0	EV NIIEG	1941	-80	Russia	Kirov Oblast	64.6863136	97.7453061	57.9665589	49.4074599	Orientalis	1.ORI	1.ORI3	SAMN02598688	KEEP: Assembly Modern	1	Europe
NODE508	NA	NA	5.956000000000049e-07	black	7.173169999999998e-05	508.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000590535.1_EV_NIIEG_genomic	NA	NA	5.026000000000043e-07	grey	7.223429999999998e-05	508.0	EV NIIEG	1941	-80	Russia	Kirov Oblast	64.6863136	97.7453061	57.9665589	49.4074599	Orientalis	1.ORI	1.ORI3	SAMN02598688	KEEP: Assembly Modern	1	Europe
NODE509	NA	NA	1.1865999999999998e-06	black	7.291829999999998e-05	509.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000475095.2_YP009_v2_genomic	NA	NA	3.8966999999999995e-06	grey	7.681499999999998e-05	509.0	9	1994	-27	India	Gujarat	22.3511148	78.6677428	22.3850008	71.74526329999999	Orientalis	1.ORI	1.ORI3	SAMN02470616	KEEP: Assembly Modern	1	Asia
GCA_000475115.2_YP113_v2_genomic	NA	NA	1.139899999999999e-06	grey	7.405819999999997e-05	510.0	113	1994	-27	India	Gujarat	22.3511148	78.6677428	22.3850008	71.74526329999999	Orientalis	1.ORI	1.ORI3	SAMN02470617	KEEP: Assembly Modern	1	Asia
NODE510	NA	NA	2.33999999999971e-08	black	6.810899999999998e-05	527.5673997402191	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE511	NA	NA	4.980000000000078e-08	black	6.815879999999998e-05	513.7890625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000323985.1_ASM32398v1_genomic	NA	NA	7.033999999999974e-07	grey	6.886219999999998e-05	511.0	CMCC114001	1952	-69	China	Fujian	35.000074	104.999927	26.5450001	117.84277800000001	Orientalis	1.ORI	1.ORI1	SAMN02403034	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia
NODE512	NA	NA	3.060400000000002e-06	black	7.121919999999998e-05	516.578125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE513	NA	NA	4.689999999999984e-07	black	7.168819999999998e-05	513.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_013421455.1_ASM1342145v1_genomic	NA	NA	2.33999999999971e-08	grey	7.171159999999998e-05	512.0	140_Dalat	1967	-54	Vietnam	Lâm Đồng Province	13.2904027	108.42651129999999	11.693772500000001	108.152754	Orientalis	1.ORI	1.ORI2	SAMN14943503	KEEP: Assembly Modern	1	Asia
NODE514	NA	NA	2.33999999999971e-08	black	7.171159999999998e-05	514.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE515	NA	NA	2.33999999999971e-08	black	7.173499999999998e-05	513.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_013421465.1_ASM1342146v1_genomic	NA	NA	2.3450000000000597e-07	grey	7.196949999999998e-05	513.0	Saigon_Nhatraung_62_3	1962	-59	Vietnam	Khánh Hoà Province	13.2904027	108.42651129999999	12.196080300000002	108.9950386	Orientalis	1.ORI	1.ORI2	SAMN14943509	KEEP: Assembly Modern	1	Asia
GCA_013421535.1_ASM1342153v1_genomic	NA	NA	2.33999999999971e-08	grey	7.175839999999997e-05	514.0	P_14709	1988	-33	Vietnam	 Ho Chi Minh City	13.2904027	108.42651129999999	10.7758439	106.70175549999999	Orientalis	1.ORI	1.ORI2	SAMN14943533	KEEP: Assembly Modern	1	Asia
NODE516	NA	NA	4.689999999999984e-07	black	7.218059999999998e-05	515.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_013421545.1_ASM1342154v1_genomic	NA	NA	2.33999999999971e-08	grey	7.220399999999997e-05	515.0	P_13273	1986	-35	Vietnam	NA	13.2904027	108.42651129999999	NA	NA	Orientalis	1.ORI	1.ORI2	SAMN14943532	KEEP: Assembly Modern No Province	1	Asia
GCA_013421555.1_ASM1342155v1_genomic	NA	NA	2.33999999999971e-08	grey	7.220399999999997e-05	516.0	P_13272	1986	-35	Vietnam	NA	13.2904027	108.42651129999999	NA	NA	Orientalis	1.ORI	1.ORI2	SAMN14943531	KEEP: Assembly Modern No Province	1	Asia
NODE517	NA	NA	1.6413000000000007e-06	black	7.286049999999998e-05	519.90625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE518	NA	NA	2.3450000000000597e-07	black	7.309499999999999e-05	517.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000325405.1_ASM32540v1_genomic	NA	NA	4.689999999999984e-07	grey	7.356399999999999e-05	517.0	YN2179	1995	-26	Myanmar	NA	17.1750495	95.9999652	NA	NA	Orientalis	1.ORI	1.ORI2	SAMN02403104	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia
NODE519	NA	NA	4.689999999999984e-07	black	7.356399999999999e-05	518.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000324645.1_ASM32464v1_genomic	NA	NA	2.33999999999971e-08	grey	7.358739999999999e-05	518.0	CMCCK110001	1991	-30	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403067	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia
NODE520	NA	NA	2.3450000000000597e-07	black	7.37985e-05	519.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000325425.1_ASM32542v1_genomic	NA	NA	2.3450000000000597e-07	grey	7.4033e-05	519.0	YN2551	2002	-19	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403105	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia
GCA_000325445.1_ASM32544v1_genomic	NA	NA	2.3450000000000597e-07	grey	7.4033e-05	520.0	YN2588	2000	-21	China	Guangxi Zhuang	35.000074	104.999927	24.0	109.0	Orientalis	1.ORI	1.ORI2	SAMN02403106	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia
NODE521	NA	NA	2.33999999999971e-08	black	7.288389999999998e-05	521.9375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000170275.1_ASM17027v1_genomic	NA	NA	2.33999999999971e-08	grey	7.290729999999998e-05	521.0	F1991016	1991	-30	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02404399	KEEP: Assembly Modern Morelli 2010 Cui 2013 Keller 2019	1	Asia
NODE522	NA	NA	2.3450000000000597e-07	black	7.311839999999999e-05	522.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000324425.1_ASM32442v1_genomic	NA	NA	2.33999999999971e-08	grey	7.314179999999998e-05	522.0	CMCC87001	1982	-39	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403056	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia
NODE523	NA	NA	2.33999999999971e-08	black	7.314179999999998e-05	523.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000324625.1_ASM32462v1_genomic	NA	NA	2.33999999999971e-08	grey	7.316519999999998e-05	523.0	CMCCK100001	1991	-30	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403066	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia
NODE524	NA	NA	2.33999999999971e-08	black	7.316519999999998e-05	524.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000324865.1_ASM32486v1_genomic	NA	NA	2.33999999999971e-08	grey	7.318859999999998e-05	524.0	F1984001	1984	-37	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403077	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia
GCA_000325485.1_ASM32548v1_genomic	NA	NA	2.33999999999971e-08	grey	7.318859999999998e-05	525.0	YN663	1982	-39	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403108	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia
NODE525	NA	NA	2.33999999999971e-08	black	6.813239999999998e-05	541.3457369804382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE526	NA	NA	1.4069000000000017e-06	black	6.953929999999998e-05	530.5158081054688	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE527	NA	NA	1.6413000000000007e-06	black	7.118059999999998e-05	526.984375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000834755.1_ASM83475v1_genomic	NA	NA	2.33999999999971e-08	grey	7.120399999999998e-05	526.0	A1122	1939	-82	United States of America	California	39.7837304	-100.4458825	36.7014631	-118.755997	Orientalis	1.ORI	1.ORI1	SAMN03074123	KEEP: Assembly Modern	1	North America
NODE528	NA	NA	7.033999999999974e-07	black	7.188399999999998e-05	527.96875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000475155.2_YP24H_v2_genomic	NA	NA	6.616000000000006e-06	grey	7.849999999999998e-05	527.0	24H	1998	-23	India	Tamil Nadu	22.3511148	78.6677428	10.909433400000001	78.3665347	Orientalis	1.ORI	1.ORI1	SAMN02470618	KEEP: Assembly Modern	1	Asia
NODE529	NA	NA	2.33999999999971e-08	black	7.190739999999997e-05	528.9375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
